cname,planting,harvest,gwad
Chadiza,2014-10-15,2015-02-05,5994
Chadiza,2014-10-19,2015-02-09,6144
Chadiza,2014-10-19,2015-02-09,6366
Chadiza,2014-10-19,2015-02-09,6266
Chadiza,2014-10-19,2015-02-09,6105
Chadiza,2014-10-19,2015-02-09,6175
Chadiza,2014-10-19,2015-02-09,6375
Chadiza,2014-10-20,2015-02-11,6274
Chadiza,2014-10-21,2015-02-12,6093
Chadiza,2014-10-21,2015-02-12,6376
Chadiza,2014-10-22,2015-02-14,6183
Chadiza,2014-10-22,2015-02-14,6358
Chadiza,2014-10-22,2015-02-14,6400
Chadiza,2014-10-23,2015-02-15,6328
Chadiza,2014-10-23,2015-02-15,6481
Chadiza,2014-10-23,2015-02-15,6058
Chadiza,2014-10-25,2015-02-19,6062
Chadiza,2014-10-26,2015-02-20,6273
Chadiza,2014-10-26,2015-02-20,5905
Chadiza,2014-10-26,2015-02-20,6199
Chadiza,2014-10-27,2015-02-22,6683
Chadiza,2014-10-27,2015-02-22,6352
Chadiza,2014-10-28,2015-02-23,6215
Chadiza,2014-10-29,2015-02-24,5939
Chadiza,2014-10-30,2015-02-24,5768
Chadiza,2014-11-01,2015-02-26,6153
Chadiza,2014-11-01,2015-02-26,5757
Chadiza,2014-11-01,2015-02-26,5808
Chadiza,2014-11-01,2015-02-26,5813
Chadiza,2014-11-03,2015-02-28,5929
Chadiza,2014-11-05,2015-03-06,6051
Chadiza,2014-11-05,2015-03-06,6254
Chadiza,2014-11-05,2015-03-06,6503
Chadiza,2014-11-05,2015-03-06,6263
Chadiza,2014-11-06,2015-03-08,6243
Chadiza,2014-11-06,2015-03-08,6105
Chadiza,2014-11-07,2015-03-13,6459
Chadiza,2014-11-07,2015-03-13,6300
Chadiza,2014-11-08,2015-03-14,5934
Chadiza,2014-11-08,2015-03-14,6104
Chadiza,2014-11-08,2015-03-14,7478
Chadiza,2014-11-09,2015-03-15,6315
Chadiza,2014-11-09,2015-03-15,6666
Chadiza,2014-11-10,2015-03-16,6465
Chadiza,2014-11-10,2015-03-16,6012
Chadiza,2014-11-11,2015-03-16,6656
Chadiza,2014-11-11,2015-03-16,6021
Chadiza,2014-11-12,2015-03-17,7744
