cname,planting,harvest,gwad
Chadiza,2011-10-16,2012-02-10,6097
Chadiza,2011-10-17,2012-02-11,6178
Chadiza,2011-10-18,2012-02-12,6087
Chadiza,2011-10-19,2012-02-14,6167
Chadiza,2011-10-19,2012-02-14,6286
Chadiza,2011-10-20,2012-02-15,6034
Chadiza,2011-10-20,2012-02-15,6204
Chadiza,2011-10-20,2012-02-15,6173
Chadiza,2011-10-21,2012-02-16,6260
Chadiza,2011-10-22,2012-02-17,6268
Chadiza,2011-10-22,2012-02-17,6252
Chadiza,2011-10-23,2012-02-18,6160
Chadiza,2011-10-23,2012-02-18,6243
Chadiza,2011-10-24,2012-02-23,6333
Chadiza,2011-10-24,2012-02-23,6221
Chadiza,2011-10-24,2012-02-23,6384
Chadiza,2011-10-25,2012-02-25,6268
Chadiza,2011-10-26,2012-02-26,6175
Chadiza,2011-10-26,2012-02-26,6469
Chadiza,2011-10-26,2012-02-26,6273
Chadiza,2011-10-26,2012-02-26,6260
Chadiza,2011-10-26,2012-02-26,6323
Chadiza,2011-10-27,2012-02-27,6258
Chadiza,2011-10-27,2012-02-27,6176
Chadiza,2011-10-28,2012-02-28,6193
Chadiza,2011-10-29,2012-02-29,6270
Chadiza,2011-10-31,2012-03-02,6057
Chadiza,2011-11-02,2012-03-06,6216
Chadiza,2011-11-02,2012-03-06,6392
Chadiza,2011-11-03,2012-03-09,6403
Chadiza,2011-11-03,2012-03-09,6538
Chadiza,2011-11-04,2012-03-10,6348
Chadiza,2011-11-04,2012-03-10,6688
Chadiza,2011-11-04,2012-03-10,6467
Chadiza,2011-11-04,2012-03-10,6309
Chadiza,2011-11-04,2012-03-10,6284
Chadiza,2011-11-06,2012-03-11,6350
Chadiza,2011-11-06,2012-03-11,6260
Chadiza,2011-11-07,2012-03-11,6610
Chadiza,2011-11-08,2012-03-12,6296
Chadiza,2011-11-08,2012-03-12,6969
Chadiza,2011-11-09,2012-03-13,6493
Chadiza,2011-11-09,2012-03-13,6694
Chadiza,2011-11-10,2012-03-17,6489
Chadiza,2011-11-10,2012-03-17,6309
Chadiza,2011-11-10,2012-03-17,6600
Chadiza,2011-11-11,2012-03-18,6175
Chadiza,2011-11-11,2012-03-18,6498
Chadiza,2011-11-13,2012-03-22,5995
Chadiza,2011-11-13,2012-03-22,6124
Chadiza,2012-01-01,2012-05-14,5771
Chadiza,2012-01-01,2012-05-14,5628
Chadiza,2012-01-01,2012-05-14,5520
Chadiza,2012-01-01,2012-05-14,5645
Chadiza,2012-01-03,2012-05-16,6235
Chadiza,2012-01-03,2012-05-16,5700
Chadiza,2012-01-03,2012-05-16,5617
Chadiza,2012-01-03,2012-05-16,7215
Chadiza,2012-01-04,2012-05-16,5759
Chadiza,2012-01-05,2012-05-17,5443
Chadiza,2012-01-05,2012-05-17,5554
Chadiza,2012-01-06,2012-05-18,6404
Chadiza,2012-01-07,2012-05-19,6215
Chadiza,2012-01-08,2012-05-20,5478
Chadiza,2012-01-09,2012-05-21,5543
Chadiza,2012-01-10,2012-05-25,5699
Chadiza,2012-01-11,2012-05-26,6713
Chadiza,2012-01-11,2012-05-26,6091
Chadiza,2012-01-12,2012-05-27,5587
Chadiza,2012-01-12,2012-05-27,5635
Chadiza,2012-01-13,2012-05-28,5629
Chadiza,2012-01-13,2012-05-28,6160
Chadiza,2012-01-13,2012-05-28,5695
Chadiza,2012-01-13,2012-05-28,5631
Chadiza,2012-01-14,2012-05-29,6341
Chadiza,2012-01-14,2012-05-29,5926
Chadiza,2012-01-15,2012-05-30,5996
Chadiza,2012-01-16,2012-05-30,6135
Chadiza,2012-01-16,2012-05-30,5802
Chadiza,2012-01-16,2012-05-30,5758
Chadiza,2012-01-17,2012-05-30,5583
Chadiza,2012-01-17,2012-05-30,5576
Chadiza,2012-01-17,2012-05-30,5690
Chadiza,2012-01-18,2012-05-30,6189
Chadiza,2012-01-20,2012-05-30,5559
Chadiza,2012-01-20,2012-05-30,5517
Chadiza,2012-01-20,2012-05-30,6107
Chadiza,2012-01-21,2012-05-30,6046
Chadiza,2012-01-21,2012-05-30,5509
Chadiza,2012-01-22,2012-05-30,5453
Chadiza,2012-01-22,2012-05-30,5511
Chadiza,2012-01-24,2012-05-30,5823
Chadiza,2012-01-25,2012-05-30,5392
Chadiza,2012-01-27,2012-05-30,5953
Chadiza,2012-01-27,2012-05-30,5289
Chadiza,2012-01-28,2012-05-30,5158
Chadiza,2012-01-28,2012-05-30,5259
Chadiza,2012-01-29,2012-05-30,5302
Chadiza,2012-01-30,2012-05-30,5242
Chadiza,2012-01-30,2012-05-30,4986
Chama,2011-10-15,2012-02-09,6618
Chama,2011-10-15,2012-02-09,6514
Chama,2011-10-16,2012-02-10,6662
Chama,2011-10-16,2012-02-10,6298
Chama,2011-10-16,2012-02-10,6392
Chama,2011-10-17,2012-02-11,6610
Chama,2011-10-18,2012-02-12,6879
Chama,2011-10-19,2012-02-14,6343
Chama,2011-10-20,2012-02-15,6451
Chama,2011-10-20,2012-02-15,6599
Chama,2011-10-21,2012-02-16,6401
Chama,2011-10-21,2012-02-16,6879
Chama,2011-10-21,2012-02-16,6412
Chama,2011-10-22,2012-02-17,6823
Chama,2011-10-22,2012-02-17,6383
Chama,2011-10-22,2012-02-17,6520
Chama,2011-10-23,2012-02-18,7804
Chama,2011-10-23,2012-02-18,6176
Chama,2011-10-23,2012-02-18,6489
Chama,2011-10-24,2012-02-23,6686
Chama,2011-10-24,2012-02-23,6174
Chama,2011-10-24,2012-02-23,5984
Chama,2011-10-26,2012-02-26,6223
Chama,2011-10-27,2012-02-27,5801
Chama,2011-10-27,2012-02-27,6424
Chama,2011-10-28,2012-02-28,6532
Chama,2011-10-28,2012-02-28,6532
Chama,2011-10-28,2012-02-28,8283
Chama,2011-10-28,2012-02-28,6394
Chama,2011-10-30,2012-03-01,6466
Chama,2011-10-30,2012-03-01,6538
Chama,2011-11-02,2012-03-06,7381
Chama,2011-11-02,2012-03-06,6566
Chama,2011-11-02,2012-03-06,6585
Chama,2011-11-03,2012-03-07,7457
Chama,2011-11-03,2012-03-07,7864
Chama,2011-11-04,2012-03-08,6294
Chama,2011-11-04,2012-03-08,6537
Chama,2011-11-04,2012-03-08,6681
Chama,2011-11-07,2012-03-09,6209
Chama,2011-11-07,2012-03-09,6609
Chama,2011-11-07,2012-03-09,6832
Chama,2011-11-08,2012-03-10,7867
Chama,2011-11-09,2012-03-10,7529
Chama,2011-11-10,2012-03-14,7251
Chama,2011-11-10,2012-03-14,7727
Chama,2011-11-11,2012-03-15,7239
Chama,2011-11-11,2012-03-15,6432
Chama,2011-11-11,2012-03-15,6684
Chama,2011-11-13,2012-03-19,7276
Chama,2012-01-01,2012-05-12,6801
Chama,2012-01-02,2012-05-15,6475
Chama,2012-01-04,2012-05-16,6156
Chama,2012-01-04,2012-05-16,6918
Chama,2012-01-05,2012-05-17,6244
Chama,2012-01-05,2012-05-17,6871
Chama,2012-01-06,2012-05-18,6416
Chama,2012-01-08,2012-05-20,6408
Chama,2012-01-08,2012-05-20,6216
Chama,2012-01-09,2012-05-21,6517
Chama,2012-01-09,2012-05-21,7433
Chama,2012-01-10,2012-05-25,6272
Chama,2012-01-10,2012-05-25,6754
Chama,2012-01-10,2012-05-25,7040
Chama,2012-01-10,2012-05-25,6201
Chama,2012-01-12,2012-05-27,6281
Chama,2012-01-13,2012-05-28,6182
Chama,2012-01-13,2012-05-28,6561
Chama,2012-01-13,2012-05-28,6016
Chama,2012-01-14,2012-05-29,6311
Chama,2012-01-14,2012-05-29,6433
Chama,2012-01-15,2012-05-30,6115
Chama,2012-01-16,2012-05-30,6380
Chama,2012-01-17,2012-05-30,6157
Chama,2012-01-17,2012-05-30,6391
Chama,2012-01-18,2012-05-30,6311
Chama,2012-01-19,2012-05-30,6128
Chama,2012-01-20,2012-05-30,6180
Chama,2012-01-20,2012-05-30,6289
Chama,2012-01-21,2012-05-30,5807
Chama,2012-01-21,2012-05-30,6182
Chama,2012-01-22,2012-05-30,6161
Chama,2012-01-22,2012-05-30,5887
Chama,2012-01-22,2012-05-30,5963
Chama,2012-01-23,2012-05-30,6061
Chama,2012-01-23,2012-05-30,5656
Chama,2012-01-23,2012-05-30,5966
Chama,2012-01-23,2012-05-30,5967
Chama,2012-01-24,2012-05-30,6148
Chama,2012-01-24,2012-05-30,6399
Chama,2012-01-25,2012-05-30,5766
Chama,2012-01-25,2012-05-30,6119
Chama,2012-01-26,2012-05-30,6020
Chama,2012-01-27,2012-05-30,5529
Chama,2012-01-27,2012-05-30,5714
Chama,2012-01-29,2012-05-30,5773
Chama,2012-01-29,2012-05-30,5539
Chama,2012-01-29,2012-05-30,5867
Chama,2012-01-30,2012-05-30,6153
Chama,2012-01-30,2012-05-30,5636
Chasefu,2011-10-15,2012-02-09,6118
Chasefu,2011-10-15,2012-02-09,5558
Chasefu,2011-10-15,2012-02-09,5597
Chasefu,2011-10-16,2012-02-10,5423
Chasefu,2011-10-16,2012-02-10,5656
Chasefu,2011-10-16,2012-02-10,5687
Chasefu,2011-10-17,2012-02-11,5978
Chasefu,2011-10-17,2012-02-11,5655
Chasefu,2011-10-19,2012-02-14,5544
Chasefu,2011-10-20,2012-02-15,5829
Chasefu,2011-10-21,2012-02-16,5777
Chasefu,2011-10-22,2012-02-17,5666
Chasefu,2011-10-22,2012-02-17,5658
Chasefu,2011-10-22,2012-02-17,5766
Chasefu,2011-10-23,2012-02-18,5812
Chasefu,2011-10-23,2012-02-18,5656
Chasefu,2011-10-24,2012-02-23,5831
Chasefu,2011-10-25,2012-02-25,5744
Chasefu,2011-10-26,2012-02-26,5567
Chasefu,2011-10-27,2012-02-27,5515
Chasefu,2011-10-27,2012-02-27,6030
Chasefu,2011-10-27,2012-02-27,5726
Chasefu,2011-10-29,2012-02-29,5358
Chasefu,2011-10-29,2012-02-29,5592
Chasefu,2011-10-30,2012-03-01,5421
Chasefu,2011-10-30,2012-03-01,5498
Chasefu,2011-10-31,2012-03-02,5780
Chasefu,2011-11-01,2012-03-04,5636
Chasefu,2011-11-01,2012-03-04,5906
Chasefu,2011-11-01,2012-03-04,5707
Chasefu,2011-11-02,2012-03-06,6042
Chasefu,2011-11-02,2012-03-06,5629
Chasefu,2011-11-04,2012-03-08,5830
Chasefu,2011-11-04,2012-03-08,5919
Chasefu,2011-11-04,2012-03-08,6281
Chasefu,2011-11-05,2012-03-08,5936
Chasefu,2011-11-05,2012-03-08,6187
Chasefu,2011-11-05,2012-03-08,6214
Chasefu,2011-11-06,2012-03-09,6132
Chasefu,2011-11-06,2012-03-09,6156
Chasefu,2011-11-07,2012-03-09,5859
Chasefu,2011-11-07,2012-03-09,5692
Chasefu,2011-11-08,2012-03-10,5985
Chasefu,2011-11-08,2012-03-10,6199
Chasefu,2011-11-09,2012-03-10,5809
Chasefu,2011-11-10,2012-03-14,5888
Chasefu,2011-11-10,2012-03-14,5854
Chasefu,2011-11-11,2012-03-15,5960
Chasefu,2011-11-13,2012-03-19,6254
Chasefu,2011-11-13,2012-03-19,6307
Chasefu,2012-01-01,2012-05-12,6273
Chasefu,2012-01-01,2012-05-12,6413
Chasefu,2012-01-01,2012-05-12,5981
Chasefu,2012-01-02,2012-05-15,6155
Chasefu,2012-01-02,2012-05-15,6353
Chasefu,2012-01-02,2012-05-15,6262
Chasefu,2012-01-02,2012-05-15,5989
Chasefu,2012-01-02,2012-05-15,6378
Chasefu,2012-01-03,2012-05-16,5985
Chasefu,2012-01-03,2012-05-16,6410
Chasefu,2012-01-04,2012-05-16,6037
Chasefu,2012-01-04,2012-05-16,6140
Chasefu,2012-01-04,2012-05-16,6485
Chasefu,2012-01-05,2012-05-17,5964
Chasefu,2012-01-06,2012-05-18,5982
Chasefu,2012-01-06,2012-05-18,6560
Chasefu,2012-01-07,2012-05-19,6146
Chasefu,2012-01-08,2012-05-20,6215
Chasefu,2012-01-08,2012-05-20,6190
Chasefu,2012-01-08,2012-05-20,6194
Chasefu,2012-01-08,2012-05-20,6532
Chasefu,2012-01-09,2012-05-21,5977
Chasefu,2012-01-11,2012-05-26,5928
Chasefu,2012-01-11,2012-05-26,5954
Chasefu,2012-01-13,2012-05-28,6544
Chasefu,2012-01-14,2012-05-29,6101
Chasefu,2012-01-15,2012-05-30,6230
Chasefu,2012-01-15,2012-05-30,5737
Chasefu,2012-01-15,2012-05-30,6162
Chasefu,2012-01-15,2012-05-30,5874
Chasefu,2012-01-15,2012-05-30,6192
Chasefu,2012-01-18,2012-05-30,6175
Chasefu,2012-01-18,2012-05-30,6054
Chasefu,2012-01-19,2012-05-30,6489
Chasefu,2012-01-20,2012-05-30,5975
Chasefu,2012-01-20,2012-05-30,6261
Chasefu,2012-01-21,2012-05-30,6173
Chasefu,2012-01-22,2012-05-30,5576
Chasefu,2012-01-23,2012-05-30,5514
Chasefu,2012-01-23,2012-05-30,5876
Chasefu,2012-01-23,2012-05-30,5671
Chasefu,2012-01-24,2012-05-30,6154
Chasefu,2012-01-26,2012-05-30,5328
Chasefu,2012-01-27,2012-05-30,5561
Chasefu,2012-01-27,2012-05-30,5601
Chasefu,2012-01-27,2012-05-30,6055
Chasefu,2012-01-30,2012-05-30,5577
Chasefu,2012-01-30,2012-05-30,5508
Chasefu,2012-01-30,2012-05-30,5471
Chasefu,2012-01-30,2012-05-30,6099
Chavuma,2011-10-15,2012-02-09,6965
Chavuma,2011-10-15,2012-02-09,6628
Chavuma,2011-10-16,2012-02-10,6532
Chavuma,2011-10-16,2012-02-10,7409
Chavuma,2011-10-16,2012-02-10,6214
Chavuma,2011-10-16,2012-02-10,8183
Chavuma,2011-10-18,2012-02-12,6499
Chavuma,2011-10-19,2012-02-14,6199
Chavuma,2011-10-19,2012-02-14,6483
Chavuma,2011-10-19,2012-02-14,6823
Chavuma,2011-10-20,2012-02-15,6353
Chavuma,2011-10-20,2012-02-15,7683
Chavuma,2011-10-21,2012-02-16,7864
Chavuma,2011-10-22,2012-02-17,6470
Chavuma,2011-10-22,2012-02-17,6398
Chavuma,2011-10-23,2012-02-18,6329
Chavuma,2011-10-23,2012-02-18,6669
Chavuma,2011-10-24,2012-02-23,8374
Chavuma,2011-10-24,2012-02-23,6269
Chavuma,2011-10-25,2012-02-25,7949
Chavuma,2011-10-26,2012-02-26,8324
Chavuma,2011-10-27,2012-02-27,7546
Chavuma,2011-10-27,2012-02-27,8368
Chavuma,2011-10-28,2012-02-28,6409
Chavuma,2011-10-29,2012-02-29,7733
Chavuma,2011-10-29,2012-02-29,7492
Chavuma,2011-10-30,2012-03-01,7565
Chavuma,2011-10-31,2012-03-02,6842
Chavuma,2011-10-31,2012-03-02,6801
Chavuma,2011-10-31,2012-03-02,6730
Chavuma,2011-11-01,2012-03-04,7284
Chavuma,2011-11-02,2012-03-06,8039
Chavuma,2011-11-02,2012-03-06,8590
Chavuma,2011-11-02,2012-03-06,7816
Chavuma,2011-11-04,2012-03-08,7674
Chavuma,2011-11-04,2012-03-08,7136
Chavuma,2011-11-04,2012-03-08,7633
Chavuma,2011-11-04,2012-03-08,6226
Chavuma,2011-11-05,2012-03-08,8295
Chavuma,2011-11-06,2012-03-09,6932
Chavuma,2011-11-08,2012-03-10,8475
Chavuma,2011-11-09,2012-03-13,6494
Chavuma,2011-11-09,2012-03-13,7553
Chavuma,2011-11-09,2012-03-13,6819
Chavuma,2011-11-11,2012-03-18,7911
Chavuma,2011-11-11,2012-03-18,7981
Chavuma,2011-11-11,2012-03-18,7455
Chavuma,2011-11-13,2012-03-22,7860
Chavuma,2011-11-13,2012-03-22,7516
Chavuma,2011-11-13,2012-03-22,6828
Chavuma,2012-01-01,2012-05-12,5610
Chavuma,2012-01-02,2012-05-15,6357
Chavuma,2012-01-03,2012-05-16,7876
Chavuma,2012-01-05,2012-05-17,6093
Chavuma,2012-01-06,2012-05-18,7692
Chavuma,2012-01-06,2012-05-18,6298
Chavuma,2012-01-07,2012-05-19,6803
Chavuma,2012-01-07,2012-05-19,6671
Chavuma,2012-01-07,2012-05-19,7686
Chavuma,2012-01-08,2012-05-20,6204
Chavuma,2012-01-08,2012-05-20,7874
Chavuma,2012-01-08,2012-05-20,7496
Chavuma,2012-01-09,2012-05-21,6135
Chavuma,2012-01-09,2012-05-21,7149
Chavuma,2012-01-10,2012-05-25,7095
Chavuma,2012-01-10,2012-05-25,7732
Chavuma,2012-01-10,2012-05-25,6419
Chavuma,2012-01-11,2012-05-26,6905
Chavuma,2012-01-12,2012-05-27,5952
Chavuma,2012-01-12,2012-05-27,7513
Chavuma,2012-01-13,2012-05-28,7678
Chavuma,2012-01-14,2012-05-29,6048
Chavuma,2012-01-14,2012-05-29,6069
Chavuma,2012-01-14,2012-05-29,6229
Chavuma,2012-01-15,2012-05-30,6125
Chavuma,2012-01-15,2012-05-30,5385
Chavuma,2012-01-15,2012-05-30,6730
Chavuma,2012-01-17,2012-05-30,6997
Chavuma,2012-01-17,2012-05-30,7020
Chavuma,2012-01-19,2012-05-30,7679
Chavuma,2012-01-22,2012-05-30,5628
Chavuma,2012-01-22,2012-05-30,6354
Chavuma,2012-01-23,2012-05-30,5786
Chavuma,2012-01-23,2012-05-30,5439
Chavuma,2012-01-23,2012-05-30,5949
Chavuma,2012-01-23,2012-05-30,5526
Chavuma,2012-01-24,2012-05-30,5926
Chavuma,2012-01-24,2012-05-30,5214
Chavuma,2012-01-24,2012-05-30,6848
Chavuma,2012-01-25,2012-05-30,6500
Chavuma,2012-01-25,2012-05-30,6772
Chavuma,2012-01-26,2012-05-30,5174
Chavuma,2012-01-27,2012-05-30,5432
Chavuma,2012-01-28,2012-05-30,5231
Chavuma,2012-01-28,2012-05-30,5961
Chavuma,2012-01-29,2012-05-30,5809
Chavuma,2012-01-29,2012-05-30,5453
Chavuma,2012-01-29,2012-05-30,6335
Chavuma,2012-01-29,2012-05-30,6028
Chavuma,2012-01-30,2012-05-30,7193
Chembe,2011-10-15,2012-02-09,4767
Chembe,2011-10-16,2012-02-10,5179
Chembe,2011-10-17,2012-02-11,5135
Chembe,2011-10-17,2012-02-11,5184
Chembe,2011-10-18,2012-02-12,5227
Chembe,2011-10-18,2012-02-12,5183
Chembe,2011-10-19,2012-02-14,5180
Chembe,2011-10-19,2012-02-14,5473
Chembe,2011-10-19,2012-02-14,5307
Chembe,2011-10-19,2012-02-14,5192
Chembe,2011-10-20,2012-02-15,5253
Chembe,2011-10-20,2012-02-15,5236
Chembe,2011-10-20,2012-02-15,5695
Chembe,2011-10-21,2012-02-16,5228
Chembe,2011-10-21,2012-02-16,5138
Chembe,2011-10-21,2012-02-16,7242
Chembe,2011-10-23,2012-02-18,5253
Chembe,2011-10-23,2012-02-18,5291
Chembe,2011-10-25,2012-02-25,5563
Chembe,2011-10-26,2012-02-26,5410
Chembe,2011-10-26,2012-02-26,5301
Chembe,2011-10-27,2012-02-27,5341
Chembe,2011-10-27,2012-02-27,5522
Chembe,2011-10-27,2012-02-27,5823
Chembe,2011-10-28,2012-02-28,7964
Chembe,2011-10-28,2012-02-28,5683
Chembe,2011-10-28,2012-02-28,5360
Chembe,2011-10-28,2012-02-28,5542
Chembe,2011-10-29,2012-02-29,5306
Chembe,2011-10-30,2012-03-01,5418
Chembe,2011-10-30,2012-03-01,5249
Chembe,2011-11-01,2012-03-04,5247
Chembe,2011-11-01,2012-03-04,5996
Chembe,2011-11-02,2012-03-06,5685
Chembe,2011-11-03,2012-03-07,5749
Chembe,2011-11-03,2012-03-07,6161
Chembe,2011-11-04,2012-03-08,5748
Chembe,2011-11-05,2012-03-08,6036
Chembe,2011-11-05,2012-03-08,5530
Chembe,2011-11-06,2012-03-09,5644
Chembe,2011-11-07,2012-03-09,5582
Chembe,2011-11-07,2012-03-09,5728
Chembe,2011-11-09,2012-03-10,6156
Chembe,2011-11-09,2012-03-10,6185
Chembe,2011-11-09,2012-03-10,6015
Chembe,2011-11-09,2012-03-10,5788
