cname,planting,harvest,gwad
Chadiza,2017-10-15,2018-02-06,6345
Chadiza,2017-10-16,2018-02-10,6315
Chadiza,2017-10-16,2018-02-10,6223
Chadiza,2017-10-17,2018-02-12,6321
Chadiza,2017-10-17,2018-02-12,6459
Chadiza,2017-10-18,2018-02-13,6143
Chadiza,2017-10-18,2018-02-13,6160
Chadiza,2017-10-18,2018-02-13,6168
Chadiza,2017-10-18,2018-02-13,6049
Chadiza,2017-10-18,2018-02-13,6214
Chadiza,2017-10-19,2018-02-15,6182
Chadiza,2017-10-20,2018-02-16,6092
Chadiza,2017-10-21,2018-02-17,6268
Chadiza,2017-10-21,2018-02-17,6087
Chadiza,2017-10-22,2018-02-18,5924
Chadiza,2017-10-22,2018-02-18,5975
Chadiza,2017-10-22,2018-02-18,6002
Chadiza,2017-10-23,2018-02-19,5880
Chadiza,2017-10-24,2018-02-21,5825
Chadiza,2017-10-25,2018-02-22,5780
Chadiza,2017-10-26,2018-02-23,5706
Chadiza,2017-10-26,2018-02-23,5815
Chadiza,2017-10-26,2018-02-23,5857
Chadiza,2017-10-27,2018-02-24,5638
Chadiza,2017-10-27,2018-02-24,5806
Chadiza,2017-10-28,2018-02-26,5800
Chadiza,2017-10-29,2018-02-28,5604
Chadiza,2017-10-30,2018-03-01,5773
Chadiza,2017-10-30,2018-03-01,5572
Chadiza,2017-10-30,2018-03-01,5824
Chadiza,2017-10-30,2018-03-01,5860
Chadiza,2017-10-30,2018-03-01,5814
Chadiza,2017-10-31,2018-03-03,5730
Chadiza,2017-11-01,2018-03-04,5828
Chadiza,2017-11-02,2018-03-06,5850
Chadiza,2017-11-03,2018-03-07,5736
Chadiza,2017-11-03,2018-03-07,5692
Chadiza,2017-11-04,2018-03-08,5601
Chadiza,2017-11-04,2018-03-08,5697
Chadiza,2017-11-05,2018-03-09,5707
Chadiza,2017-11-07,2018-03-12,5706
Chadiza,2017-11-07,2018-03-12,5982
Chadiza,2017-11-07,2018-03-12,5659
Chadiza,2017-11-07,2018-03-12,5711
Chadiza,2017-11-08,2018-03-12,5698
Chadiza,2017-11-08,2018-03-12,5839
Chadiza,2017-11-09,2018-03-13,5752
Chadiza,2017-11-10,2018-03-14,5716
Chadiza,2017-11-10,2018-03-14,5460
Chadiza,2017-11-11,2018-03-15,5697
Chadiza,2018-01-01,2018-05-15,6117
Chadiza,2018-01-01,2018-05-15,6303
Chadiza,2018-01-01,2018-05-15,6061
Chadiza,2018-01-01,2018-05-15,6079
Chadiza,2018-01-01,2018-05-15,6151
Chadiza,2018-01-02,2018-05-16,6722
Chadiza,2018-01-02,2018-05-16,5963
Chadiza,2018-01-03,2018-05-17,5974
Chadiza,2018-01-03,2018-05-17,6042
Chadiza,2018-01-03,2018-05-17,6044
Chadiza,2018-01-03,2018-05-17,6399
Chadiza,2018-01-05,2018-05-20,6346
Chadiza,2018-01-06,2018-05-21,5933
Chadiza,2018-01-06,2018-05-21,6168
Chadiza,2018-01-06,2018-05-21,6848
Chadiza,2018-01-06,2018-05-21,5928
Chadiza,2018-01-07,2018-05-22,6047
Chadiza,2018-01-08,2018-05-23,6470
Chadiza,2018-01-09,2018-05-26,6582
Chadiza,2018-01-09,2018-05-26,6207
Chadiza,2018-01-10,2018-05-25,6116
Chadiza,2018-01-11,2018-05-26,6425
Chadiza,2018-01-11,2018-05-26,6108
Chadiza,2018-01-13,2018-05-28,6128
Chadiza,2018-01-13,2018-05-28,6179
Chadiza,2018-01-13,2018-05-28,6667
Chadiza,2018-01-15,2018-05-30,6048
Chadiza,2018-01-17,2018-05-30,5941
Chadiza,2018-01-17,2018-05-30,5932
Chadiza,2018-01-18,2018-05-30,5846
Chadiza,2018-01-19,2018-05-30,6565
Chadiza,2018-01-20,2018-05-30,6419
Chadiza,2018-01-21,2018-05-30,5972
Chadiza,2018-01-22,2018-05-30,5641
Chadiza,2018-01-22,2018-05-30,5652
Chadiza,2018-01-23,2018-05-30,5514
Chadiza,2018-01-23,2018-05-30,5908
Chadiza,2018-01-23,2018-05-30,5555
Chadiza,2018-01-25,2018-05-30,5785
Chadiza,2018-01-26,2018-05-30,5952
Chadiza,2018-01-26,2018-05-30,5562
Chadiza,2018-01-26,2018-05-30,5898
Chadiza,2018-01-27,2018-05-30,6064
Chadiza,2018-01-27,2018-05-30,5664
Chadiza,2018-01-27,2018-05-30,5475
Chadiza,2018-01-28,2018-05-30,6138
Chadiza,2018-01-29,2018-05-30,5314
Chadiza,2018-01-29,2018-05-30,5638
Chadiza,2018-01-29,2018-05-30,5605
Chadiza,2018-01-30,2018-05-30,5545
Chama,2017-10-15,2018-02-06,7404
Chama,2017-10-16,2018-02-10,7246
Chama,2017-10-17,2018-02-12,7291
