cname,planting,harvest,gwad
Chadiza,2013-10-15,2014-02-06,4878
Chadiza,2013-10-15,2014-02-06,4408
Chadiza,2013-10-16,2014-02-06,5082
Chadiza,2013-10-16,2014-02-06,5047
Chadiza,2013-10-16,2014-02-06,5168
Chadiza,2013-10-16,2014-02-06,5138
Chadiza,2013-10-17,2014-02-07,5231
Chadiza,2013-10-17,2014-02-07,5435
Chadiza,2013-10-19,2014-02-10,5506
Chadiza,2013-10-20,2014-02-11,5794
Chadiza,2013-10-20,2014-02-11,5433
Chadiza,2013-10-20,2014-02-11,5651
Chadiza,2013-10-22,2014-02-14,5774
Chadiza,2013-10-22,2014-02-14,5594
Chadiza,2013-10-22,2014-02-14,6056
Chadiza,2013-10-24,2014-02-18,5626
Chadiza,2013-10-25,2014-02-19,5683
Chadiza,2013-10-25,2014-02-19,5589
Chadiza,2013-10-25,2014-02-19,5804
Chadiza,2013-10-26,2014-02-20,5569
Chadiza,2013-10-26,2014-02-20,5925
Chadiza,2013-10-27,2014-02-21,5845
Chadiza,2013-10-27,2014-02-21,5670
Chadiza,2013-10-30,2014-03-01,5552
Chadiza,2013-10-30,2014-03-01,5609
Chadiza,2013-10-31,2014-03-02,5449
Chadiza,2013-10-31,2014-03-02,5891
Chadiza,2013-10-31,2014-03-02,5707
Chadiza,2013-10-31,2014-03-02,5633
Chadiza,2013-11-03,2014-03-07,5422
Chadiza,2013-11-04,2014-03-06,6075
Chadiza,2013-11-04,2014-03-06,5860
Chadiza,2013-11-05,2014-03-06,5834
Chadiza,2013-11-05,2014-03-06,5495
Chadiza,2013-11-05,2014-03-06,5638
Chadiza,2013-11-06,2014-03-07,5432
Chadiza,2013-11-07,2014-03-08,5371
Chadiza,2013-11-07,2014-03-08,5427
Chadiza,2013-11-07,2014-03-08,6268
Chadiza,2013-11-07,2014-03-08,5560
Chadiza,2013-11-08,2014-03-09,5998
Chadiza,2013-11-09,2014-03-14,5462
Chadiza,2013-11-09,2014-03-14,6022
Chadiza,2013-11-09,2014-03-14,5394
Chadiza,2013-11-10,2014-03-18,5609
Chadiza,2013-11-11,2014-03-20,5800
Chadiza,2013-11-11,2014-03-20,5731
Chadiza,2013-11-12,2014-03-21,5661
Chadiza,2013-11-12,2014-03-21,5714
Chadiza,2013-11-12,2014-03-21,5643
Chadiza,2014-01-01,2014-05-14,7095
Chadiza,2014-01-02,2014-05-15,6211
Chadiza,2014-01-02,2014-05-15,5889
Chadiza,2014-01-02,2014-05-15,6476
Chadiza,2014-01-03,2014-05-16,6239
Chadiza,2014-01-03,2014-05-16,6122
Chadiza,2014-01-04,2014-05-17,6071
Chadiza,2014-01-05,2014-05-18,6820
Chadiza,2014-01-05,2014-05-18,6292
Chadiza,2014-01-05,2014-05-18,6001
Chadiza,2014-01-05,2014-05-18,6063
Chadiza,2014-01-05,2014-05-18,6017
Chadiza,2014-01-05,2014-05-18,6268
Chadiza,2014-01-06,2014-05-19,6353
Chadiza,2014-01-06,2014-05-19,6307
Chadiza,2014-01-07,2014-05-20,6169
Chadiza,2014-01-10,2014-05-23,6244
Chadiza,2014-01-11,2014-05-24,6014
Chadiza,2014-01-11,2014-05-24,6683
Chadiza,2014-01-11,2014-05-24,5951
Chadiza,2014-01-11,2014-05-24,6243
