cname,planting,harvest,gwad
Chadiza,2016-10-14,2016-12-31,1042
Chadiza,2016-10-14,2016-12-31,1270
Chadiza,2016-10-14,2016-12-31,1320
Chadiza,2016-10-15,2017-01-02,1248
Chadiza,2016-10-15,2017-01-02,1672
Chadiza,2016-10-15,2017-01-02,1592
Chadiza,2016-10-16,2017-01-03,1354
Chadiza,2016-10-16,2017-01-03,1850
Chadiza,2016-10-16,2017-01-03,1712
Chadiza,2016-10-17,2017-01-05,1747
Chadiza,2016-10-17,2017-01-05,1978
Chadiza,2016-10-18,2017-01-06,2708
Chadiza,2016-10-18,2017-01-06,1865
Chadiza,2016-10-19,2017-01-08,2683
Chadiza,2016-10-19,2017-01-08,2420
Chadiza,2016-10-20,2017-01-10,2976
Chadiza,2016-10-21,2017-01-11,2761
Chadiza,2016-10-21,2017-01-11,3047
Chadiza,2016-10-22,2017-01-13,3171
Chadiza,2016-10-24,2017-01-16,3516
Chadiza,2016-10-25,2017-01-17,3647
Chadiza,2016-10-26,2017-01-18,3942
Chadiza,2016-10-27,2017-01-20,3811
Chadiza,2016-10-28,2017-01-21,3891
Chadiza,2016-10-28,2017-01-21,3958
Chadiza,2016-10-31,2017-01-26,3955
Chadiza,2016-10-31,2017-01-26,3962
Chadiza,2016-11-01,2017-01-27,3558
Chadiza,2016-11-02,2017-01-29,3671
Chadiza,2016-11-03,2017-01-30,3638
Chadiza,2016-11-04,2017-01-30,3629
Chadiza,2016-11-05,2017-02-01,3576
Chadiza,2016-11-05,2017-02-01,3590
Chadiza,2016-11-05,2017-02-01,3580
Chadiza,2016-11-06,2017-02-02,3507
Chadiza,2016-11-07,2017-02-03,3439
Chadiza,2016-11-07,2017-02-03,3438
Chadiza,2016-11-08,2017-02-04,3359
Chadiza,2016-11-09,2017-02-05,3298
Chadiza,2016-11-09,2017-02-05,3300
Chadiza,2016-11-09,2017-02-05,3301
Chadiza,2016-11-10,2017-02-08,3320
Chadiza,2016-11-10,2017-02-08,3327
Chadiza,2016-11-10,2017-02-08,3322
Chadiza,2016-11-10,2017-02-08,3321
Chadiza,2016-11-11,2017-02-09,3279
Chadiza,2016-11-12,2017-02-10,3289
Chadiza,2016-11-12,2017-02-10,3290
Chadiza,2016-11-12,2017-02-10,3289
Chadiza,2016-11-12,2017-02-10,3289
Chadiza,2017-01-01,2017-04-12,3830
Chadiza,2017-01-01,2017-04-12,3839
Chadiza,2017-01-01,2017-04-12,3841
Chadiza,2017-01-01,2017-04-12,3837
Chadiza,2017-01-01,2017-04-12,3837
Chadiza,2017-01-02,2017-04-13,3847
Chadiza,2017-01-03,2017-04-14,4060
Chadiza,2017-01-05,2017-04-16,3834
Chadiza,2017-01-05,2017-04-16,3824
Chadiza,2017-01-08,2017-04-19,3793
Chadiza,2017-01-08,2017-04-19,3804
Chadiza,2017-01-09,2017-04-20,3813
Chadiza,2017-01-09,2017-04-20,3798
Chadiza,2017-01-10,2017-04-21,3794
Chadiza,2017-01-10,2017-04-21,3781
Chadiza,2017-01-11,2017-04-22,3750
Chadiza,2017-01-11,2017-04-22,3749
Chadiza,2017-01-11,2017-04-22,3749
Chadiza,2017-01-13,2017-04-24,3712
Chadiza,2017-01-14,2017-04-25,3725
Chadiza,2017-01-15,2017-04-26,3750
Chadiza,2017-01-15,2017-04-26,3750
Chadiza,2017-01-15,2017-04-26,3750
Chadiza,2017-01-16,2017-04-27,3798
Chadiza,2017-01-16,2017-04-27,3798
Chadiza,2017-01-16,2017-04-27,3786
Chadiza,2017-01-17,2017-04-28,3870
Chadiza,2017-01-17,2017-04-28,3869
Chadiza,2017-01-17,2017-04-28,3869
Chadiza,2017-01-17,2017-04-28,3871
Chadiza,2017-01-19,2017-04-30,4013
Chadiza,2017-01-19,2017-04-30,3996
Chadiza,2017-01-20,2017-05-01,4070
Chadiza,2017-01-20,2017-05-01,4076
Chadiza,2017-01-20,2017-05-01,4076
Chadiza,2017-01-21,2017-05-02,4089
Chadiza,2017-01-21,2017-05-02,4089
Chadiza,2017-01-21,2017-05-02,4103
Chadiza,2017-01-24,2017-05-06,4408
Chadiza,2017-01-24,2017-05-06,4408
Chadiza,2017-01-24,2017-05-06,4292
Chadiza,2017-01-25,2017-05-07,4431
Chadiza,2017-01-25,2017-05-07,4308
Chadiza,2017-01-27,2017-05-09,4412
Chadiza,2017-01-27,2017-05-09,4423
Chadiza,2017-01-28,2017-05-10,4376
Chadiza,2017-01-29,2017-05-11,4352
Chadiza,2017-01-30,2017-05-12,4322
Chadiza,2017-01-30,2017-05-12,4313
Chadiza,2017-01-30,2017-05-12,4304
Chama,2016-10-15,2017-01-02,2750
Chama,2016-10-15,2017-01-02,3548
Chama,2016-10-15,2017-01-02,3609
Chama,2016-10-16,2017-01-03,3123
Chama,2016-10-17,2017-01-05,3526
Chama,2016-10-17,2017-01-05,3544
Chama,2016-10-18,2017-01-06,3741
Chama,2016-10-18,2017-01-06,3719
Chama,2016-10-18,2017-01-06,3745
Chama,2016-10-19,2017-01-08,3739
Chama,2016-10-19,2017-01-08,3714
Chama,2016-10-19,2017-01-08,3733
Chama,2016-10-19,2017-01-08,3752
Chama,2016-10-20,2017-01-10,3581
Chama,2016-10-20,2017-01-10,3703
Chama,2016-10-21,2017-01-11,3761
Chama,2016-10-22,2017-01-13,3721
Chama,2016-10-22,2017-01-13,3716
Chama,2016-10-24,2017-01-16,4015
Chama,2016-10-24,2017-01-16,4011
Chama,2016-10-25,2017-01-17,4306
Chama,2016-10-25,2017-01-17,4174
Chama,2016-10-26,2017-01-18,4186
Chama,2016-10-26,2017-01-18,4188
Chama,2016-10-27,2017-01-20,3966
Chama,2016-10-27,2017-01-20,3969
Chama,2016-10-27,2017-01-20,3956
Chama,2016-10-28,2017-01-21,4220
Chama,2016-10-28,2017-01-21,4216
Chama,2016-10-29,2017-01-23,4193
