cname,planting,harvest,gwad
Chadiza,2014-10-17,2015-02-04,3881
Chadiza,2014-10-19,2015-02-07,3703
Chadiza,2014-10-19,2015-02-07,3702
Chadiza,2014-10-20,2015-02-09,3690
Chadiza,2014-10-20,2015-02-09,3689
Chadiza,2014-10-21,2015-02-10,3668
Chadiza,2014-10-21,2015-02-10,3449
Chadiza,2014-10-21,2015-02-10,3689
Chadiza,2014-10-21,2015-02-10,3690
Chadiza,2014-10-21,2015-02-10,3682
Chadiza,2014-10-22,2015-02-12,3816
Chadiza,2014-10-22,2015-02-12,3816
Chadiza,2014-10-22,2015-02-12,3776
Chadiza,2014-10-23,2015-02-14,3702
Chadiza,2014-10-24,2015-02-15,3666
Chadiza,2014-10-25,2015-02-17,3579
Chadiza,2014-10-25,2015-02-17,3579
Chadiza,2014-10-26,2015-02-18,3588
Chadiza,2014-10-26,2015-02-18,3588
Chadiza,2014-10-26,2015-02-18,3581
Chadiza,2014-10-27,2015-02-20,3652
Chadiza,2014-10-27,2015-02-20,3652
Chadiza,2014-10-28,2015-02-22,3602
Chadiza,2014-10-28,2015-02-22,3602
Chadiza,2014-10-28,2015-02-22,3602
Chadiza,2014-10-28,2015-02-22,3602
Chadiza,2014-10-29,2015-02-23,3548
Chadiza,2014-10-29,2015-02-23,3548
Chadiza,2014-10-29,2015-02-23,3548
Chadiza,2014-10-31,2015-02-25,3580
Chadiza,2014-10-31,2015-02-25,3580
Chadiza,2014-10-31,2015-02-25,3579
Chadiza,2014-10-31,2015-02-25,3580
Chadiza,2014-11-02,2015-02-24,3674
Chadiza,2014-11-04,2015-02-28,3928
Chadiza,2014-11-04,2015-02-28,3928
Chadiza,2014-11-05,2015-03-01,3881
Chadiza,2014-11-05,2015-03-01,3881
Chadiza,2014-11-06,2015-03-02,3942
Chadiza,2014-11-06,2015-03-02,3942
Chadiza,2014-11-06,2015-03-02,3942
Chadiza,2014-11-08,2015-03-09,3593
Chadiza,2014-11-09,2015-03-11,3742
Chadiza,2014-11-09,2015-03-11,3742
Chadiza,2014-11-10,2015-03-13,3672
Chadiza,2014-11-10,2015-03-13,3672
Chadiza,2014-11-11,2015-03-14,3863
Chadiza,2014-11-12,2015-03-15,3666
Chadiza,2014-11-12,2015-03-15,3666
Chadiza,2014-11-13,2015-03-15,3778
Chadiza,2015-01-01,2015-05-15,4354
Chadiza,2015-01-01,2015-05-15,4354
Chadiza,2015-01-01,2015-05-15,4354
Chadiza,2015-01-02,2015-05-16,4258
Chadiza,2015-01-02,2015-05-16,4258
Chadiza,2015-01-04,2015-05-19,4036
Chadiza,2015-01-05,2015-05-20,3944
Chadiza,2015-01-05,2015-05-20,3944
Chadiza,2015-01-06,2015-05-21,3903
Chadiza,2015-01-08,2015-05-23,3748
Chadiza,2015-01-08,2015-05-23,3748
Chadiza,2015-01-08,2015-05-23,3748
Chadiza,2015-01-09,2015-05-24,3791
Chadiza,2015-01-10,2015-05-25,3722
Chadiza,2015-01-11,2015-05-26,3642
Chadiza,2015-01-11,2015-05-26,3642
Chadiza,2015-01-12,2015-05-27,3576
Chadiza,2015-01-13,2015-05-29,3585
Chadiza,2015-01-14,2015-05-30,3720
Chadiza,2015-01-14,2015-05-30,3679
Chadiza,2015-01-14,2015-05-30,3720
Chadiza,2015-01-14,2015-05-30,3720
Chadiza,2015-01-14,2015-05-30,3714
Chadiza,2015-01-14,2015-05-30,3720
Chadiza,2015-01-15,2015-05-30,3755
Chadiza,2015-01-17,2015-05-30,3892
Chadiza,2015-01-20,2015-05-30,3670
Chadiza,2015-01-20,2015-05-30,3642
Chadiza,2015-01-21,2015-05-30,3530
Chadiza,2015-01-21,2015-05-30,3601
Chadiza,2015-01-22,2015-05-30,3322
Chadiza,2015-01-22,2015-05-30,3521
Chadiza,2015-01-23,2015-05-30,3446
Chadiza,2015-01-23,2015-05-30,3509
Chadiza,2015-01-23,2015-05-30,3582
Chadiza,2015-01-24,2015-05-30,3586
Chadiza,2015-01-25,2015-05-30,3337
Chadiza,2015-01-26,2015-05-30,3395
Chadiza,2015-01-26,2015-05-30,3259
Chadiza,2015-01-26,2015-05-30,3222
Chadiza,2015-01-27,2015-05-30,3290
Chadiza,2015-01-27,2015-05-30,3231
Chadiza,2015-01-28,2015-05-30,2885
Chadiza,2015-01-28,2015-05-30,3117
Chadiza,2015-01-28,2015-05-30,3102
Chadiza,2015-01-29,2015-05-30,3192
Chadiza,2015-01-29,2015-05-30,3048
Chadiza,2015-01-29,2015-05-30,3096
Chadiza,2015-01-29,2015-05-30,3049
Chadiza,2015-01-30,2015-05-30,3148
Chama,2014-10-15,2015-01-31,3418
Chama,2014-10-16,2015-02-02,3577
Chama,2014-10-16,2015-02-02,3978
Chama,2014-10-16,2015-02-02,3978
Chama,2014-10-17,2015-02-04,3914
Chama,2014-10-17,2015-02-04,3879
Chama,2014-10-18,2015-02-05,3642
Chama,2014-10-20,2015-02-09,3710
Chama,2014-10-20,2015-02-09,3514
Chama,2014-10-22,2015-02-12,3816
Chama,2014-10-22,2015-02-12,3816
Chama,2014-10-23,2015-02-14,3669
Chama,2014-10-23,2015-02-14,3727
Chama,2014-10-24,2015-02-15,3666
Chama,2014-10-25,2015-02-17,3579
Chama,2014-10-25,2015-02-17,3579
Chama,2014-10-25,2015-02-17,3579
Chama,2014-10-27,2015-02-20,3652
Chama,2014-10-28,2015-02-22,3602
Chama,2014-10-28,2015-02-22,3602
Chama,2014-10-29,2015-02-23,3541
Chama,2014-10-29,2015-02-23,3533
Chama,2014-10-29,2015-02-23,3548
Chama,2014-10-29,2015-02-23,3548
Chama,2014-10-29,2015-02-23,3548
Chama,2014-10-30,2015-02-25,3591
Chama,2014-10-31,2015-02-25,3580
Chama,2014-10-31,2015-02-25,3580
Chama,2014-10-31,2015-02-25,3580
Chama,2014-11-01,2015-02-25,3604
Chama,2014-11-04,2015-02-28,3928
Chama,2014-11-04,2015-02-28,3928
Chama,2014-11-05,2015-03-01,3881
Chama,2014-11-05,2015-03-01,3881
Chama,2014-11-05,2015-03-01,3881
Chama,2014-11-06,2015-03-02,3942
Chama,2014-11-07,2015-03-08,3646
Chama,2014-11-07,2015-03-08,3646
Chama,2014-11-07,2015-03-08,3646
Chama,2014-11-08,2015-03-09,3593
Chama,2014-11-09,2015-03-11,3742
Chama,2014-11-10,2015-03-13,3672
Chama,2014-11-11,2015-03-14,3863
Chama,2014-11-11,2015-03-14,3863
Chama,2014-11-12,2015-03-15,3666
Chama,2014-11-12,2015-03-15,3666
Chama,2014-11-12,2015-03-15,3666
Chama,2014-11-13,2015-03-15,3778
Chama,2014-11-13,2015-03-15,3778
Chama,2014-11-13,2015-03-15,3778
Chama,2015-01-01,2015-05-15,4352
Chama,2015-01-02,2015-05-16,4258
Chama,2015-01-02,2015-05-16,4258
Chama,2015-01-02,2015-05-16,4258
Chama,2015-01-04,2015-05-19,4029
Chama,2015-01-05,2015-05-20,3944
Chama,2015-01-05,2015-05-20,3944
Chama,2015-01-05,2015-05-20,3944
Chama,2015-01-06,2015-05-21,3899
Chama,2015-01-06,2015-05-21,3903
Chama,2015-01-09,2015-05-24,3791
Chama,2015-01-09,2015-05-24,3791
Chama,2015-01-09,2015-05-24,3791
Chama,2015-01-09,2015-05-24,3791
Chama,2015-01-09,2015-05-24,3791
Chama,2015-01-10,2015-05-25,3722
