cname,planting,harvest,gwad
Chadiza,2015-10-16,2016-02-03,5516
Chadiza,2015-10-16,2016-02-03,5421
Chadiza,2015-10-17,2016-02-04,5544
Chadiza,2015-10-18,2016-02-05,5363
Chadiza,2015-10-18,2016-02-05,5525
Chadiza,2015-10-18,2016-02-05,5490
Chadiza,2015-10-18,2016-02-05,5369
Chadiza,2015-10-19,2016-02-06,5269
Chadiza,2015-10-20,2016-02-07,5571
Chadiza,2015-10-20,2016-02-07,5437
Chadiza,2015-10-20,2016-02-07,5729
Chadiza,2015-10-21,2016-02-09,5346
Chadiza,2015-10-21,2016-02-09,5415
Chadiza,2015-10-21,2016-02-09,5377
Chadiza,2015-10-21,2016-02-09,5438
Chadiza,2015-10-22,2016-02-11,5350
Chadiza,2015-10-23,2016-02-12,5390
Chadiza,2015-10-24,2016-02-16,5516
Chadiza,2015-10-24,2016-02-16,5570
Chadiza,2015-10-24,2016-02-16,6454
Chadiza,2015-10-24,2016-02-16,5298
Chadiza,2015-10-24,2016-02-16,5743
Chadiza,2015-10-25,2016-02-18,5632
Chadiza,2015-10-26,2016-02-19,5638
Chadiza,2015-10-26,2016-02-19,5569
Chadiza,2015-10-27,2016-02-20,5422
Chadiza,2015-10-28,2016-02-21,5635
Chadiza,2015-10-28,2016-02-21,5772
Chadiza,2015-10-30,2016-02-23,5427
Chadiza,2015-10-30,2016-02-23,5254
Chadiza,2015-10-31,2016-02-25,5251
Chadiza,2015-10-31,2016-02-25,5296
Chadiza,2015-11-01,2016-02-26,5515
Chadiza,2015-11-02,2016-02-27,5469
Chadiza,2015-11-03,2016-02-29,6060
Chadiza,2015-11-03,2016-02-29,6554
Chadiza,2015-11-04,2016-02-28,5232
Chadiza,2015-11-05,2016-02-29,5483
Chadiza,2015-11-05,2016-02-29,5397
Chadiza,2015-11-07,2016-03-01,5225
Chadiza,2015-11-08,2016-03-02,5487
Chadiza,2015-11-08,2016-03-02,5245
Chadiza,2015-11-09,2016-03-03,5748
Chadiza,2015-11-09,2016-03-03,5307
Chadiza,2015-11-10,2016-03-08,5416
Chadiza,2015-11-12,2016-03-11,5433
Chadiza,2015-11-12,2016-03-11,5346
Chadiza,2015-11-12,2016-03-11,5267
Chadiza,2015-11-13,2016-03-12,5298
Chadiza,2015-11-13,2016-03-12,5452
Chadiza,2016-01-01,2016-05-03,5858
Chadiza,2016-01-02,2016-05-06,5613
Chadiza,2016-01-02,2016-05-06,5452
Chadiza,2016-01-03,2016-05-07,5318
Chadiza,2016-01-04,2016-05-08,5516
Chadiza,2016-01-06,2016-05-09,5758
Chadiza,2016-01-08,2016-05-11,5400
Chadiza,2016-01-08,2016-05-11,5924
Chadiza,2016-01-09,2016-05-12,5310
Chadiza,2016-01-09,2016-05-12,5607
Chadiza,2016-01-09,2016-05-12,5646
Chadiza,2016-01-09,2016-05-12,5221
Chadiza,2016-01-10,2016-05-13,5357
Chadiza,2016-01-10,2016-05-13,5330
Chadiza,2016-01-10,2016-05-13,5331
Chadiza,2016-01-11,2016-05-16,6473
Chadiza,2016-01-11,2016-05-16,5672
Chadiza,2016-01-12,2016-05-17,5866
Chadiza,2016-01-13,2016-05-18,5446
Chadiza,2016-01-13,2016-05-18,5448
Chadiza,2016-01-14,2016-05-19,5487
Chadiza,2016-01-15,2016-05-21,5285
Chadiza,2016-01-15,2016-05-21,6209
Chadiza,2016-01-15,2016-05-21,5151
Chadiza,2016-01-15,2016-05-21,5205
Chadiza,2016-01-16,2016-05-22,5419
Chadiza,2016-01-16,2016-05-22,5065
Chadiza,2016-01-17,2016-05-23,5658
Chadiza,2016-01-17,2016-05-23,5126
Chadiza,2016-01-17,2016-05-23,5418
Chadiza,2016-01-19,2016-05-26,5127
Chadiza,2016-01-19,2016-05-26,5586
Chadiza,2016-01-19,2016-05-26,5558
Chadiza,2016-01-19,2016-05-26,5473
Chadiza,2016-01-20,2016-05-27,5426
Chadiza,2016-01-20,2016-05-27,5368
Chadiza,2016-01-20,2016-05-27,5261
Chadiza,2016-01-21,2016-05-28,5959
Chadiza,2016-01-21,2016-05-28,5593
