cname,planting,harvest,gwad
Chadiza,2012-10-14,2013-02-02,5416
Chadiza,2012-10-14,2013-02-02,5345
Chadiza,2012-10-14,2013-02-02,5430
Chadiza,2012-10-15,2013-02-03,5593
Chadiza,2012-10-16,2013-02-04,5916
Chadiza,2012-10-16,2013-02-04,5633
Chadiza,2012-10-17,2013-02-05,6188
Chadiza,2012-10-18,2013-02-06,5847
Chadiza,2012-10-21,2013-02-14,6567
Chadiza,2012-10-21,2013-02-14,6316
Chadiza,2012-10-22,2013-02-16,6195
Chadiza,2012-10-23,2013-02-18,6298
Chadiza,2012-10-24,2013-02-20,6644
Chadiza,2012-10-24,2013-02-20,6545
Chadiza,2012-10-25,2013-02-21,6468
Chadiza,2012-10-26,2013-02-23,6322
Chadiza,2012-10-27,2013-02-25,6516
Chadiza,2012-10-28,2013-02-26,6587
Chadiza,2012-10-29,2013-02-28,6480
Chadiza,2012-10-30,2013-02-26,6145
Chadiza,2012-10-30,2013-02-26,6530
Chadiza,2012-10-31,2013-02-28,6512
Chadiza,2012-11-01,2013-03-02,6893
Chadiza,2012-11-01,2013-03-02,6288
Chadiza,2012-11-03,2013-03-08,6255
Chadiza,2012-11-03,2013-03-08,6203
Chadiza,2012-11-03,2013-03-08,6342
Chadiza,2012-11-03,2013-03-08,6162
Chadiza,2012-11-04,2013-03-09,6538
Chadiza,2012-11-04,2013-03-09,6252
Chadiza,2012-11-04,2013-03-09,6227
Chadiza,2012-11-04,2013-03-09,6125
Chadiza,2012-11-05,2013-03-11,6108
Chadiza,2012-11-05,2013-03-11,6036
Chadiza,2012-11-05,2013-03-11,6278
Chadiza,2012-11-06,2013-03-12,6694
Chadiza,2012-11-06,2013-03-12,6125
Chadiza,2012-11-06,2013-03-12,5962
Chadiza,2012-11-07,2013-03-12,6066
Chadiza,2012-11-07,2013-03-12,5980
Chadiza,2012-11-08,2013-03-12,5894
Chadiza,2012-11-10,2013-03-15,6246
Chadiza,2012-11-10,2013-03-15,6489
Chadiza,2012-11-10,2013-03-15,7425
Chadiza,2012-11-10,2013-03-15,6766
Chadiza,2012-11-10,2013-03-15,5872
Chadiza,2012-11-10,2013-03-15,6010
Chadiza,2012-11-10,2013-03-15,5968
Chadiza,2012-11-11,2013-03-16,6082
Chadiza,2012-11-11,2013-03-16,6190
Chadiza,2013-01-01,2013-05-13,6080
Chadiza,2013-01-01,2013-05-13,5956
Chadiza,2013-01-03,2013-05-15,5733
Chadiza,2013-01-03,2013-05-15,5746
Chadiza,2013-01-04,2013-05-16,5939
Chadiza,2013-01-05,2013-05-17,5697
Chadiza,2013-01-05,2013-05-17,5457
Chadiza,2013-01-05,2013-05-17,5671
Chadiza,2013-01-05,2013-05-17,5877
Chadiza,2013-01-06,2013-05-18,6080
Chadiza,2013-01-07,2013-05-20,5848
Chadiza,2013-01-07,2013-05-20,6330
Chadiza,2013-01-07,2013-05-20,5801
Chadiza,2013-01-07,2013-05-20,5500
Chadiza,2013-01-08,2013-05-21,5580
Chadiza,2013-01-09,2013-05-22,5674
Chadiza,2013-01-09,2013-05-22,5521
Chadiza,2013-01-10,2013-05-23,5581
Chadiza,2013-01-11,2013-05-24,6515
Chadiza,2013-01-11,2013-05-24,5584
Chadiza,2013-01-11,2013-05-24,5578
Chadiza,2013-01-12,2013-05-25,5449
Chadiza,2013-01-12,2013-05-25,5431
Chadiza,2013-01-14,2013-05-28,5462
Chadiza,2013-01-14,2013-05-28,5437
Chadiza,2013-01-14,2013-05-28,6407
Chadiza,2013-01-18,2013-05-30,5228
Chadiza,2013-01-19,2013-05-30,5467
Chadiza,2013-01-20,2013-05-30,6260
Chadiza,2013-01-20,2013-05-30,5592
Chadiza,2013-01-21,2013-05-30,5307
Chadiza,2013-01-22,2013-05-30,5244
Chadiza,2013-01-23,2013-05-30,5167
Chadiza,2013-01-24,2013-05-30,5223
Chadiza,2013-01-24,2013-05-30,5152
Chadiza,2013-01-25,2013-05-30,5179
Chadiza,2013-01-25,2013-05-30,5706
Chadiza,2013-01-25,2013-05-30,5444
Chadiza,2013-01-25,2013-05-30,5177
Chadiza,2013-01-26,2013-05-30,5142
Chadiza,2013-01-27,2013-05-30,5610
Chadiza,2013-01-27,2013-05-30,5442
Chadiza,2013-01-28,2013-05-30,5143
Chadiza,2013-01-28,2013-05-30,5214
Chadiza,2013-01-28,2013-05-30,5255
Chadiza,2013-01-29,2013-05-30,5136
Chadiza,2013-01-29,2013-05-30,5114
Chadiza,2013-01-30,2013-05-30,5385
Chadiza,2013-01-30,2013-05-30,4968
Chadiza,2013-01-30,2013-05-30,5202
Chama,2012-10-14,2013-02-02,7151
Chama,2012-10-14,2013-02-02,7010
Chama,2012-10-16,2013-02-04,7053
Chama,2012-10-16,2013-02-04,6920
Chama,2012-10-17,2013-02-05,6725
Chama,2012-10-18,2013-02-06,6794
Chama,2012-10-20,2013-02-09,7157
Chama,2012-10-21,2013-02-14,7147
Chama,2012-10-21,2013-02-14,8313
Chama,2012-10-21,2013-02-14,7627
Chama,2012-10-21,2013-02-14,7756
Chama,2012-10-22,2013-02-16,7214
Chama,2012-10-23,2013-02-18,7161
Chama,2012-10-24,2013-02-20,7159
Chama,2012-10-25,2013-02-21,7159
Chama,2012-10-25,2013-02-21,7350
Chama,2012-10-26,2013-02-23,7409
Chama,2012-10-26,2013-02-23,7338
Chama,2012-10-27,2013-02-25,8107
Chama,2012-10-28,2013-02-26,7353
Chama,2012-10-28,2013-02-26,7198
Chama,2012-10-29,2013-02-28,7662
Chama,2012-10-29,2013-02-28,7968
Chama,2012-10-29,2013-02-28,7647
Chama,2012-10-29,2013-02-28,7307
Chama,2012-10-29,2013-02-28,7074
Chama,2012-10-30,2013-02-26,7299
Chama,2012-10-30,2013-02-26,7317
Chama,2012-10-30,2013-02-26,6894
Chama,2012-10-30,2013-02-26,7208
Chama,2012-10-31,2013-02-28,6887
Chama,2012-11-01,2013-03-02,7763
Chama,2012-11-01,2013-03-02,6931
Chama,2012-11-02,2013-03-04,7184
Chama,2012-11-02,2013-03-04,7937
Chama,2012-11-02,2013-03-04,7532
Chama,2012-11-02,2013-03-04,6875
Chama,2012-11-04,2013-03-07,7685
Chama,2012-11-05,2013-03-08,7112
Chama,2012-11-05,2013-03-08,7302
Chama,2012-11-05,2013-03-08,7610
Chama,2012-11-06,2013-03-09,6917
Chama,2012-11-06,2013-03-09,7406
Chama,2012-11-06,2013-03-09,8023
Chama,2012-11-08,2013-03-10,7021
Chama,2012-11-10,2013-03-11,7238
Chama,2012-11-10,2013-03-11,6757
Chama,2012-11-10,2013-03-11,7624
Chama,2012-11-10,2013-03-11,6799
Chama,2012-11-12,2013-03-14,7252
Chama,2013-01-01,2013-05-13,6236
Chama,2013-01-01,2013-05-13,5993
Chama,2013-01-02,2013-05-14,6046
Chama,2013-01-02,2013-05-14,6899
Chama,2013-01-03,2013-05-15,6010
Chama,2013-01-04,2013-05-16,6325
Chama,2013-01-04,2013-05-16,6044
Chama,2013-01-06,2013-05-18,6320
Chama,2013-01-07,2013-05-20,6041
Chama,2013-01-07,2013-05-20,6041
Chama,2013-01-07,2013-05-20,6301
Chama,2013-01-07,2013-05-20,6004
Chama,2013-01-09,2013-05-22,8070
Chama,2013-01-10,2013-05-23,6071
Chama,2013-01-10,2013-05-23,6059
Chama,2013-01-11,2013-05-24,5668
Chama,2013-01-11,2013-05-24,6604
Chama,2013-01-11,2013-05-24,6425
Chama,2013-01-12,2013-05-25,6200
Chama,2013-01-12,2013-05-25,6166
Chama,2013-01-12,2013-05-25,5986
Chama,2013-01-13,2013-05-27,7753
Chama,2013-01-13,2013-05-27,5666
Chama,2013-01-14,2013-05-28,6049
Chama,2013-01-14,2013-05-28,5850
Chama,2013-01-15,2013-05-28,5698
Chama,2013-01-15,2013-05-28,5991
Chama,2013-01-17,2013-05-30,5995
Chama,2013-01-17,2013-05-30,5730
Chama,2013-01-18,2013-05-30,5542
Chama,2013-01-19,2013-05-30,5779
Chama,2013-01-19,2013-05-30,5853
Chama,2013-01-20,2013-05-30,5725
Chama,2013-01-20,2013-05-30,5802
Chama,2013-01-21,2013-05-30,6325
Chama,2013-01-21,2013-05-30,5404
Chama,2013-01-22,2013-05-30,5830
Chama,2013-01-22,2013-05-30,6298
Chama,2013-01-23,2013-05-30,6177
Chama,2013-01-24,2013-05-30,5888
Chama,2013-01-24,2013-05-30,5956
Chama,2013-01-24,2013-05-30,6543
Chama,2013-01-24,2013-05-30,5809
Chama,2013-01-24,2013-05-30,5940
Chama,2013-01-25,2013-05-30,6006
Chama,2013-01-25,2013-05-30,6555
Chama,2013-01-26,2013-05-30,5924
Chama,2013-01-26,2013-05-30,5912
Chama,2013-01-27,2013-05-30,5827
Chama,2013-01-29,2013-05-30,5819
Chasefu,2012-10-16,2013-02-04,5372
Chasefu,2012-10-16,2013-02-04,5239
Chasefu,2012-10-16,2013-02-04,5350
Chasefu,2012-10-17,2013-02-05,5353
Chasefu,2012-10-17,2013-02-05,5301
Chasefu,2012-10-18,2013-02-06,5447
Chasefu,2012-10-19,2013-02-08,5363
Chasefu,2012-10-19,2013-02-08,5642
Chasefu,2012-10-19,2013-02-08,5389
Chasefu,2012-10-20,2013-02-09,5627
Chasefu,2012-10-20,2013-02-09,5506
Chasefu,2012-10-20,2013-02-09,5350
Chasefu,2012-10-21,2013-02-14,6125
Chasefu,2012-10-21,2013-02-14,5788
Chasefu,2012-10-22,2013-02-16,5663
Chasefu,2012-10-22,2013-02-16,5593
Chasefu,2012-10-22,2013-02-16,5677
Chasefu,2012-10-23,2013-02-18,5680
Chasefu,2012-10-23,2013-02-18,5486
Chasefu,2012-10-23,2013-02-18,5533
Chasefu,2012-10-24,2013-02-20,5786
Chasefu,2012-10-24,2013-02-20,5535
Chasefu,2012-10-26,2013-02-23,5768
Chasefu,2012-10-26,2013-02-23,6136
Chasefu,2012-10-27,2013-02-25,5654
Chasefu,2012-10-28,2013-02-26,5661
Chasefu,2012-10-28,2013-02-26,5539
Chasefu,2012-10-28,2013-02-26,5708
Chasefu,2012-10-29,2013-02-28,5729
Chasefu,2012-10-30,2013-02-26,5791
Chasefu,2012-10-31,2013-02-28,5783
Chasefu,2012-10-31,2013-02-28,6194
Chasefu,2012-11-01,2013-03-02,6130
Chasefu,2012-11-01,2013-03-02,6113
Chasefu,2012-11-02,2013-03-04,5846
Chasefu,2012-11-02,2013-03-04,5860
Chasefu,2012-11-04,2013-03-07,6073
Chasefu,2012-11-05,2013-03-08,6085
Chasefu,2012-11-05,2013-03-08,6292
Chasefu,2012-11-06,2013-03-09,5967
Chasefu,2012-11-07,2013-03-10,6183
Chasefu,2012-11-07,2013-03-10,6247
Chasefu,2012-11-08,2013-03-10,6085
Chasefu,2012-11-08,2013-03-10,5954
Chasefu,2012-11-08,2013-03-10,6394
Chasefu,2012-11-09,2013-03-11,6001
Chasefu,2012-11-09,2013-03-11,5696
Chasefu,2012-11-10,2013-03-11,6280
Chasefu,2012-11-10,2013-03-11,5924
Chasefu,2012-11-12,2013-03-14,5815
Chasefu,2013-01-02,2013-05-14,6105
Chasefu,2013-01-02,2013-05-14,6153
Chasefu,2013-01-02,2013-05-14,6159
Chasefu,2013-01-02,2013-05-14,6309
Chasefu,2013-01-03,2013-05-15,5834
Chasefu,2013-01-03,2013-05-15,5791
Chasefu,2013-01-05,2013-05-17,5732
Chasefu,2013-01-07,2013-05-20,6208
Chasefu,2013-01-08,2013-05-21,6112
Chasefu,2013-01-11,2013-05-24,5908
Chasefu,2013-01-11,2013-05-24,5635
Chasefu,2013-01-12,2013-05-25,5933
Chasefu,2013-01-12,2013-05-25,5743
Chasefu,2013-01-12,2013-05-25,5836
Chasefu,2013-01-13,2013-05-27,5635
Chasefu,2013-01-14,2013-05-28,5801
Chasefu,2013-01-15,2013-05-28,5575
