cname,planting,harvest,gwad
Chadiza,2016-10-14,2017-01-29,1265
Chadiza,2016-10-15,2017-01-31,2868
Chadiza,2016-10-16,2017-02-01,3951
Chadiza,2016-10-17,2017-02-03,3423
Chadiza,2016-10-18,2017-02-04,4191
Chadiza,2016-10-19,2017-02-06,4108
Chadiza,2016-10-19,2017-02-06,4470
Chadiza,2016-10-19,2017-02-06,4020
Chadiza,2016-10-19,2017-02-06,4873
Chadiza,2016-10-19,2017-02-06,4651
Chadiza,2016-10-20,2017-02-08,4671
Chadiza,2016-10-20,2017-02-08,4386
Chadiza,2016-10-20,2017-02-08,4818
Chadiza,2016-10-20,2017-02-08,4810
Chadiza,2016-10-21,2017-02-09,4660
Chadiza,2016-10-22,2017-02-11,4952
Chadiza,2016-10-23,2017-02-12,5244
Chadiza,2016-10-24,2017-02-14,5281
Chadiza,2016-10-24,2017-02-14,5410
Chadiza,2016-10-25,2017-02-15,5144
Chadiza,2016-10-26,2017-02-16,5130
Chadiza,2016-10-26,2017-02-16,5736
Chadiza,2016-10-27,2017-02-18,5169
Chadiza,2016-10-27,2017-02-18,5211
Chadiza,2016-10-28,2017-02-19,5222
Chadiza,2016-10-29,2017-02-21,5348
Chadiza,2016-10-29,2017-02-21,5358
Chadiza,2016-10-29,2017-02-21,5289
Chadiza,2016-10-30,2017-02-22,5417
Chadiza,2016-11-01,2017-02-25,5115
Chadiza,2016-11-01,2017-02-25,5178
Chadiza,2016-11-01,2017-02-25,5209
Chadiza,2016-11-02,2017-02-26,5098
Chadiza,2016-11-02,2017-02-26,5239
Chadiza,2016-11-04,2017-03-04,5419
Chadiza,2016-11-05,2017-03-05,5516
Chadiza,2016-11-05,2017-03-05,5875
Chadiza,2016-11-06,2017-03-07,5417
Chadiza,2016-11-07,2017-03-07,5348
Chadiza,2016-11-07,2017-03-07,5866
Chadiza,2016-11-07,2017-03-07,5406
Chadiza,2016-11-07,2017-03-07,5428
Chadiza,2016-11-08,2017-03-08,5429
Chadiza,2016-11-08,2017-03-08,5473
Chadiza,2016-11-09,2017-03-11,6215
Chadiza,2016-11-09,2017-03-11,5650
Chadiza,2016-11-10,2017-03-12,5811
Chadiza,2016-11-10,2017-03-12,5660
Chadiza,2016-11-11,2017-03-13,6756
Chadiza,2016-11-12,2017-03-14,5394
Chadiza,2017-01-01,2017-05-13,7028
Chadiza,2017-01-02,2017-05-14,5434
Chadiza,2017-01-02,2017-05-14,5638
Chadiza,2017-01-02,2017-05-14,5951
Chadiza,2017-01-04,2017-05-16,5482
Chadiza,2017-01-06,2017-05-18,5666
Chadiza,2017-01-06,2017-05-18,5770
Chadiza,2017-01-06,2017-05-18,5692
Chadiza,2017-01-07,2017-05-19,6644
Chadiza,2017-01-07,2017-05-19,6115
Chadiza,2017-01-07,2017-05-19,5298
Chadiza,2017-01-07,2017-05-19,5238
Chadiza,2017-01-08,2017-05-20,6056
Chadiza,2017-01-08,2017-05-20,5616
Chadiza,2017-01-09,2017-05-21,7088
Chadiza,2017-01-09,2017-05-21,5269
Chadiza,2017-01-10,2017-05-22,5272
Chadiza,2017-01-11,2017-05-23,5515
Chadiza,2017-01-11,2017-05-23,5261
Chadiza,2017-01-13,2017-05-25,5238
Chadiza,2017-01-13,2017-05-25,5170
Chadiza,2017-01-14,2017-05-26,5237
Chadiza,2017-01-14,2017-05-26,5423
Chadiza,2017-01-15,2017-05-28,5116
Chadiza,2017-01-15,2017-05-28,5220
Chadiza,2017-01-15,2017-05-28,5588
Chadiza,2017-01-17,2017-05-29,5051
Chadiza,2017-01-17,2017-05-29,5635
Chadiza,2017-01-18,2017-05-31,5112
Chadiza,2017-01-19,2017-06-01,5234
Chadiza,2017-01-20,2017-06-02,4932
Chadiza,2017-01-21,2017-06-03,4906
Chadiza,2017-01-21,2017-06-03,5122
Chadiza,2017-01-21,2017-06-03,5063
Chadiza,2017-01-22,2017-06-05,4785
Chadiza,2017-01-22,2017-06-05,5068
Chadiza,2017-01-23,2017-06-06,4907
Chadiza,2017-01-24,2017-06-07,5682
Chadiza,2017-01-24,2017-06-07,5865
Chadiza,2017-01-26,2017-06-09,5050
Chadiza,2017-01-26,2017-06-09,4953
Chadiza,2017-01-27,2017-06-10,4913
Chadiza,2017-01-27,2017-06-10,5157
Chadiza,2017-01-28,2017-06-11,5157
Chadiza,2017-01-28,2017-06-11,5251
Chadiza,2017-01-28,2017-06-11,5081
Chadiza,2017-01-29,2017-06-12,4914
Chadiza,2017-01-29,2017-06-12,5283
Chadiza,2017-01-30,2017-06-13,5603
Chadiza,2017-01-30,2017-06-13,4995
Chama,2016-10-14,2017-01-29,5911
Chama,2016-10-14,2017-01-29,6030
Chama,2016-10-15,2017-01-31,6219
Chama,2016-10-15,2017-01-31,6186
Chama,2016-10-16,2017-02-01,5798
Chama,2016-10-18,2017-02-04,6179
Chama,2016-10-18,2017-02-04,5943
Chama,2016-10-19,2017-02-06,5915
Chama,2016-10-19,2017-02-06,5849
Chama,2016-10-20,2017-02-08,6102
Chama,2016-10-21,2017-02-09,5967
Chama,2016-10-21,2017-02-09,5709
Chama,2016-10-21,2017-02-09,5620
Chama,2016-10-21,2017-02-09,6145
Chama,2016-10-22,2017-02-11,5480
Chama,2016-10-24,2017-02-14,5921
Chama,2016-10-24,2017-02-14,5971
Chama,2016-10-25,2017-02-15,6088
Chama,2016-10-25,2017-02-15,6877
Chama,2016-10-27,2017-02-18,7054
Chama,2016-10-27,2017-02-18,5461
Chama,2016-10-28,2017-02-19,5841
Chama,2016-10-28,2017-02-19,7397
Chama,2016-10-28,2017-02-19,5798
Chama,2016-10-29,2017-02-21,5491
Chama,2016-10-30,2017-02-22,6362
Chama,2016-10-31,2017-02-24,6437
Chama,2016-11-01,2017-02-25,5928
