cname,planting,harvest,gwad
Chadiza,2011-10-15,2011-12-15,1527
Chadiza,2011-10-15,2011-12-15,2564
Chadiza,2011-10-16,2011-12-16,2462
Chadiza,2011-10-16,2011-12-16,850
Chadiza,2011-10-16,2011-12-16,1599
Chadiza,2011-10-17,2011-12-17,3008
Chadiza,2011-10-18,2011-12-19,2961
Chadiza,2011-10-19,2011-12-21,3597
Chadiza,2011-10-19,2011-12-21,3615
Chadiza,2011-10-20,2011-12-24,4006
Chadiza,2011-10-21,2011-12-25,4214
Chadiza,2011-10-21,2011-12-25,4187
Chadiza,2011-10-22,2011-12-26,3769
Chadiza,2011-10-22,2011-12-26,4116
Chadiza,2011-10-22,2011-12-26,4188
Chadiza,2011-10-22,2011-12-26,4108
Chadiza,2011-10-23,2011-12-26,4169
Chadiza,2011-10-24,2011-12-27,3102
Chadiza,2011-10-25,2011-12-29,3091
Chadiza,2011-10-25,2011-12-29,2885
Chadiza,2011-10-26,2011-12-30,3980
Chadiza,2011-10-26,2011-12-30,4043
Chadiza,2011-10-27,2011-12-31,4314
Chadiza,2011-10-28,2012-01-01,4299
Chadiza,2011-10-29,2012-01-03,4274
Chadiza,2011-10-30,2012-01-07,4545
Chadiza,2011-10-30,2012-01-07,4715
Chadiza,2011-10-31,2012-01-08,4701
Chadiza,2011-11-02,2012-01-10,4585
Chadiza,2011-11-03,2012-01-09,4362
Chadiza,2011-11-04,2012-01-09,4380
Chadiza,2011-11-04,2012-01-09,4391
Chadiza,2011-11-04,2012-01-09,4378
Chadiza,2011-11-05,2012-01-11,4462
Chadiza,2011-11-05,2012-01-11,4424
Chadiza,2011-11-06,2012-01-12,4467
Chadiza,2011-11-06,2012-01-12,4505
Chadiza,2011-11-06,2012-01-12,4479
Chadiza,2011-11-07,2012-01-14,4298
Chadiza,2011-11-07,2012-01-14,4258
Chadiza,2011-11-08,2012-01-15,4228
Chadiza,2011-11-09,2012-01-18,4431
Chadiza,2011-11-10,2012-01-19,4170
Chadiza,2011-11-10,2012-01-19,4097
Chadiza,2011-11-12,2012-01-19,3914
Chadiza,2011-11-12,2012-01-19,4165
Chadiza,2011-11-12,2012-01-19,4103
Chadiza,2011-11-13,2012-01-20,4041
Chadiza,2011-11-13,2012-01-20,4072
Chadiza,2011-11-13,2012-01-20,4027
Chadiza,2012-01-01,2012-03-17,4406
Chadiza,2012-01-02,2012-03-17,4242
Chadiza,2012-01-03,2012-03-18,4285
Chadiza,2012-01-03,2012-03-18,4248
Chadiza,2012-01-05,2012-03-20,4260
Chadiza,2012-01-05,2012-03-20,4166
Chadiza,2012-01-07,2012-03-24,4237
Chadiza,2012-01-07,2012-03-24,4314
Chadiza,2012-01-09,2012-03-26,4247
Chadiza,2012-01-10,2012-03-26,4283
Chadiza,2012-01-10,2012-03-26,4343
Chadiza,2012-01-10,2012-03-26,4299
Chadiza,2012-01-11,2012-03-27,4454
Chadiza,2012-01-14,2012-03-30,4479
Chadiza,2012-01-14,2012-03-30,4424
Chadiza,2012-01-15,2012-03-31,4267
Chadiza,2012-01-15,2012-03-31,4234
Chadiza,2012-01-16,2012-04-01,4286
Chadiza,2012-01-17,2012-04-02,4130
Chadiza,2012-01-17,2012-04-02,4164
Chadiza,2012-01-18,2012-04-03,4187
Chadiza,2012-01-18,2012-04-03,4198
Chadiza,2012-01-19,2012-04-04,4170
Chadiza,2012-01-20,2012-04-06,4236
Chadiza,2012-01-20,2012-04-06,4272
Chadiza,2012-01-21,2012-04-07,4246
Chadiza,2012-01-22,2012-04-08,4365
Chadiza,2012-01-22,2012-04-08,4232
Chadiza,2012-01-22,2012-04-08,4403
Chadiza,2012-01-22,2012-04-08,4252
Chadiza,2012-01-22,2012-04-08,4321
Chadiza,2012-01-22,2012-04-08,4275
Chadiza,2012-01-23,2012-04-09,4234
Chadiza,2012-01-24,2012-04-10,4214
Chadiza,2012-01-24,2012-04-10,4325
Chadiza,2012-01-24,2012-04-10,4276
Chadiza,2012-01-24,2012-04-10,4316
Chadiza,2012-01-24,2012-04-10,4262
Chadiza,2012-01-24,2012-04-10,4292
Chadiza,2012-01-24,2012-04-10,4236
Chadiza,2012-01-25,2012-04-11,4480
Chadiza,2012-01-25,2012-04-11,4273
Chadiza,2012-01-25,2012-04-11,4286
Chadiza,2012-01-26,2012-04-12,4352
Chadiza,2012-01-26,2012-04-12,4242
Chadiza,2012-01-26,2012-04-12,4287
Chadiza,2012-01-27,2012-04-13,4388
Chadiza,2012-01-27,2012-04-13,4288
Chadiza,2012-01-29,2012-04-15,4465
Chadiza,2012-01-30,2012-04-16,4378
Chama,2011-10-16,2011-12-16,2476
Chama,2011-10-17,2011-12-17,2935
Chama,2011-10-20,2011-12-24,3907
Chama,2011-10-20,2011-12-24,3891
Chama,2011-10-20,2011-12-24,3895
Chama,2011-10-21,2011-12-25,2464
Chama,2011-10-21,2011-12-25,3103
Chama,2011-10-22,2011-12-26,3909
Chama,2011-10-23,2011-12-26,3553
Chama,2011-10-25,2011-12-29,3798
Chama,2011-10-25,2011-12-29,3290
Chama,2011-10-25,2011-12-29,3977
Chama,2011-10-25,2011-12-29,4069
Chama,2011-10-27,2011-12-31,4220
Chama,2011-10-27,2011-12-31,3757
Chama,2011-10-27,2011-12-31,4239
Chama,2011-10-27,2011-12-31,4189
Chama,2011-10-28,2012-01-01,4311
Chama,2011-10-28,2012-01-01,4226
Chama,2011-10-28,2012-01-01,3835
Chama,2011-10-30,2012-01-07,4399
Chama,2011-10-31,2012-01-08,4370
Chama,2011-11-01,2012-01-09,4452
Chama,2011-11-02,2012-01-10,4128
Chama,2011-11-02,2012-01-10,4392
Chama,2011-11-03,2012-01-09,4095
Chama,2011-11-04,2012-01-09,4156
Chama,2011-11-05,2012-01-11,4167
Chama,2011-11-05,2012-01-11,4097
Chama,2011-11-05,2012-01-11,4193
Chama,2011-11-06,2012-01-12,4163
Chama,2011-11-06,2012-01-12,4253
Chama,2011-11-07,2012-01-14,4170
Chama,2011-11-07,2012-01-14,3992
Chama,2011-11-08,2012-01-15,3982
Chama,2011-11-08,2012-01-15,3938
Chama,2011-11-09,2012-01-18,3973
Chama,2011-11-09,2012-01-18,4054
Chama,2011-11-09,2012-01-18,4052
Chama,2011-11-10,2012-01-19,3982
Chama,2011-11-11,2012-01-19,4026
Chama,2011-11-12,2012-01-19,3905
Chama,2011-11-12,2012-01-19,3949
Chama,2011-11-12,2012-01-19,4113
Chama,2011-11-13,2012-01-20,3727
Chama,2011-11-13,2012-01-20,3785
Chama,2011-11-13,2012-01-20,3876
Chama,2011-11-13,2012-01-20,3854
Chama,2011-11-13,2012-01-20,3797
Chama,2011-11-13,2012-01-20,3764
Chama,2012-01-01,2012-03-17,4039
Chama,2012-01-01,2012-03-17,4059
Chama,2012-01-01,2012-03-17,4144
Chama,2012-01-01,2012-03-17,3997
Chama,2012-01-01,2012-03-17,4013
Chama,2012-01-02,2012-03-17,4020
Chama,2012-01-02,2012-03-17,4229
Chama,2012-01-03,2012-03-18,4070
Chama,2012-01-03,2012-03-18,4006
Chama,2012-01-05,2012-03-20,3722
Chama,2012-01-05,2012-03-20,3835
Chama,2012-01-05,2012-03-20,3834
Chama,2012-01-05,2012-03-20,3819
Chama,2012-01-06,2012-03-21,3925
Chama,2012-01-07,2012-03-24,3767
Chama,2012-01-08,2012-03-25,3876
Chama,2012-01-08,2012-03-25,3884
Chama,2012-01-09,2012-03-26,3857
Chama,2012-01-10,2012-03-26,3842
Chama,2012-01-10,2012-03-26,3874
Chama,2012-01-11,2012-03-27,3934
Chama,2012-01-12,2012-03-28,4051
Chama,2012-01-12,2012-03-28,4023
Chama,2012-01-14,2012-03-30,4108
Chama,2012-01-15,2012-03-31,3786
Chama,2012-01-15,2012-03-31,3909
Chama,2012-01-16,2012-04-01,3895
Chama,2012-01-16,2012-04-01,3828
Chama,2012-01-17,2012-04-02,3849
Chama,2012-01-17,2012-04-02,3791
Chama,2012-01-19,2012-04-04,3825
Chama,2012-01-20,2012-04-06,3904
Chama,2012-01-21,2012-04-07,3867
Chama,2012-01-21,2012-04-07,4011
Chama,2012-01-22,2012-04-08,4032
Chama,2012-01-22,2012-04-08,4011
Chama,2012-01-22,2012-04-08,3839
Chama,2012-01-22,2012-04-08,4003
Chama,2012-01-22,2012-04-08,3875
Chama,2012-01-22,2012-04-08,4212
Chama,2012-01-23,2012-04-09,4008
Chama,2012-01-23,2012-04-09,3890
Chama,2012-01-24,2012-04-10,4058
Chama,2012-01-25,2012-04-11,3903
Chama,2012-01-26,2012-04-12,3999
Chama,2012-01-26,2012-04-12,4013
Chama,2012-01-28,2012-04-14,4077
Chama,2012-01-29,2012-04-15,3992
Chama,2012-01-30,2012-04-16,4203
Chama,2012-01-30,2012-04-16,4169
Chasefu,2011-10-16,2011-12-16,1031
Chasefu,2011-10-16,2011-12-16,1123
Chasefu,2011-10-17,2011-12-17,1364
Chasefu,2011-10-18,2011-12-19,1542
Chasefu,2011-10-18,2011-12-19,1537
Chasefu,2011-10-18,2011-12-19,1545
Chasefu,2011-10-19,2011-12-21,1609
Chasefu,2011-10-19,2011-12-21,1410
Chasefu,2011-10-20,2011-12-24,1849
Chasefu,2011-10-21,2011-12-25,1670
Chasefu,2011-10-21,2011-12-25,1142
Chasefu,2011-10-22,2011-12-26,2652
Chasefu,2011-10-22,2011-12-26,2091
Chasefu,2011-10-22,2011-12-26,2555
Chasefu,2011-10-23,2011-12-26,2317
