cname,planting,harvest,gwad
Chadiza,2017-10-17,2018-02-01,6281
Chadiza,2017-10-18,2018-02-02,6464
Chadiza,2017-10-18,2018-02-02,6236
Chadiza,2017-10-19,2018-02-04,6439
Chadiza,2017-10-20,2018-02-05,6565
Chadiza,2017-10-21,2018-02-06,5939
Chadiza,2017-10-21,2018-02-06,6065
Chadiza,2017-10-21,2018-02-06,5997
Chadiza,2017-10-21,2018-02-06,6002
Chadiza,2017-10-22,2018-02-07,5893
Chadiza,2017-10-23,2018-02-09,5863
Chadiza,2017-10-24,2018-02-10,6119
Chadiza,2017-10-24,2018-02-10,6317
Chadiza,2017-10-25,2018-02-11,6026
Chadiza,2017-10-25,2018-02-11,5773
Chadiza,2017-10-26,2018-02-12,5810
Chadiza,2017-10-26,2018-02-12,6014
Chadiza,2017-10-26,2018-02-12,5765
Chadiza,2017-10-27,2018-02-14,5765
Chadiza,2017-10-28,2018-02-15,5931
Chadiza,2017-10-29,2018-02-17,5854
Chadiza,2017-10-29,2018-02-17,6044
Chadiza,2017-10-30,2018-02-18,6029
Chadiza,2017-10-30,2018-02-18,5852
Chadiza,2017-10-30,2018-02-18,5574
Chadiza,2017-10-30,2018-02-18,5804
Chadiza,2017-10-31,2018-02-20,5772
Chadiza,2017-10-31,2018-02-20,5827
Chadiza,2017-11-01,2018-02-21,5801
Chadiza,2017-11-01,2018-02-21,5562
Chadiza,2017-11-04,2018-02-25,5588
Chadiza,2017-11-07,2018-03-03,5627
Chadiza,2017-11-07,2018-03-03,5476
Chadiza,2017-11-07,2018-03-03,5870
Chadiza,2017-11-07,2018-03-03,5487
Chadiza,2017-11-08,2018-03-04,5600
Chadiza,2017-11-08,2018-03-04,5741
Chadiza,2017-11-08,2018-03-04,5495
Chadiza,2017-11-09,2018-03-05,5745
Chadiza,2017-11-10,2018-03-06,5622
Chadiza,2017-11-10,2018-03-06,5351
Chadiza,2017-11-10,2018-03-06,5441
Chadiza,2017-11-10,2018-03-06,5445
Chadiza,2017-11-10,2018-03-06,5991
Chadiza,2017-11-11,2018-03-07,5538
Chadiza,2017-11-12,2018-03-08,6380
Chadiza,2017-11-12,2018-03-08,5557
Chadiza,2017-11-12,2018-03-08,5552
Chadiza,2017-11-13,2018-03-13,5397
Chadiza,2017-11-13,2018-03-13,5411
Chadiza,2018-01-01,2018-05-06,5764
Chadiza,2018-01-02,2018-05-07,6690
