cname,planting,harvest,gwad
Chadiza,2013-10-15,2014-01-23,4805
Chadiza,2013-10-15,2014-01-23,5055
Chadiza,2013-10-15,2014-01-23,4822
Chadiza,2013-10-15,2014-01-23,4801
Chadiza,2013-10-16,2014-01-25,4940
Chadiza,2013-10-16,2014-01-25,4891
Chadiza,2013-10-18,2014-01-28,4806
Chadiza,2013-10-19,2014-01-29,4640
Chadiza,2013-10-20,2014-01-31,4952
Chadiza,2013-10-21,2014-02-01,4923
Chadiza,2013-10-21,2014-02-01,4765
Chadiza,2013-10-22,2014-02-02,4963
Chadiza,2013-10-22,2014-02-02,5147
Chadiza,2013-10-22,2014-02-02,4885
Chadiza,2013-10-23,2014-02-03,4948
Chadiza,2013-10-24,2014-02-05,4908
Chadiza,2013-10-25,2014-02-06,4732
Chadiza,2013-10-26,2014-02-08,4676
Chadiza,2013-10-27,2014-02-09,4823
Chadiza,2013-10-27,2014-02-09,4684
Chadiza,2013-10-28,2014-02-11,4970
Chadiza,2013-10-29,2014-02-12,4854
Chadiza,2013-10-30,2014-02-15,4578
Chadiza,2013-10-30,2014-02-15,4795
Chadiza,2013-10-31,2014-02-13,4594
Chadiza,2013-11-01,2014-02-16,4835
Chadiza,2013-11-01,2014-02-16,4788
Chadiza,2013-11-01,2014-02-16,4830
Chadiza,2013-11-01,2014-02-16,4483
Chadiza,2013-11-02,2014-02-15,4585
Chadiza,2013-11-02,2014-02-15,4649
Chadiza,2013-11-02,2014-02-15,4522
Chadiza,2013-11-02,2014-02-15,4795
Chadiza,2013-11-04,2014-02-19,4819
Chadiza,2013-11-04,2014-02-19,4817
Chadiza,2013-11-04,2014-02-19,4410
Chadiza,2013-11-04,2014-02-19,4576
Chadiza,2013-11-04,2014-02-19,4722
Chadiza,2013-11-05,2014-02-20,4455
Chadiza,2013-11-05,2014-02-20,4538
Chadiza,2013-11-07,2014-02-26,5110
Chadiza,2013-11-07,2014-02-26,4539
Chadiza,2013-11-08,2014-02-28,4838
Chadiza,2013-11-09,2014-03-01,5404
Chadiza,2013-11-10,2014-03-02,5507
Chadiza,2013-11-10,2014-03-02,4918
Chadiza,2013-11-11,2014-03-04,5003
Chadiza,2013-11-12,2014-03-05,5161
Chadiza,2013-11-12,2014-03-05,5138
Chadiza,2013-11-13,2014-03-05,4734
Chadiza,2014-01-01,2014-05-03,4980
Chadiza,2014-01-01,2014-05-03,4951
Chadiza,2014-01-02,2014-05-04,4920
Chadiza,2014-01-02,2014-05-04,4987
Chadiza,2014-01-03,2014-05-05,5099
Chadiza,2014-01-03,2014-05-05,4926
Chadiza,2014-01-04,2014-05-06,4833
Chadiza,2014-01-04,2014-05-06,5353
Chadiza,2014-01-04,2014-05-06,5037
Chadiza,2014-01-05,2014-05-07,5070
Chadiza,2014-01-05,2014-05-07,4878
Chadiza,2014-01-05,2014-05-07,5111
Chadiza,2014-01-06,2014-05-08,4852
Chadiza,2014-01-06,2014-05-08,4930
Chadiza,2014-01-08,2014-05-12,5225
Chadiza,2014-01-09,2014-05-13,4879
Chadiza,2014-01-10,2014-05-14,5071
Chadiza,2014-01-10,2014-05-14,4838
Chadiza,2014-01-11,2014-05-13,4884
Chadiza,2014-01-11,2014-05-13,5125
Chadiza,2014-01-12,2014-05-14,4846
Chadiza,2014-01-13,2014-05-15,5256
Chadiza,2014-01-13,2014-05-15,4998
Chadiza,2014-01-14,2014-05-16,5137
Chadiza,2014-01-14,2014-05-16,4859
Chadiza,2014-01-14,2014-05-16,4911
Chadiza,2014-01-15,2014-05-19,4924
Chadiza,2014-01-16,2014-05-20,4961
Chadiza,2014-01-16,2014-05-20,4969
Chadiza,2014-01-17,2014-05-21,5154
Chadiza,2014-01-17,2014-05-21,5114
Chadiza,2014-01-19,2014-05-23,5189
Chadiza,2014-01-20,2014-05-24,5171
Chadiza,2014-01-20,2014-05-24,5156
Chadiza,2014-01-21,2014-05-25,4930
Chadiza,2014-01-21,2014-05-25,4905
Chadiza,2014-01-21,2014-05-25,5230
Chadiza,2014-01-22,2014-05-26,5116
Chadiza,2014-01-23,2014-05-27,4918
Chadiza,2014-01-23,2014-05-27,4970
Chadiza,2014-01-24,2014-05-28,4898
Chadiza,2014-01-24,2014-05-28,4897
Chadiza,2014-01-24,2014-05-28,5063
Chadiza,2014-01-25,2014-05-28,5125
Chadiza,2014-01-25,2014-05-28,5271
Chadiza,2014-01-26,2014-05-29,5156
Chadiza,2014-01-26,2014-05-29,5717
Chadiza,2014-01-28,2014-05-31,5106
Chadiza,2014-01-29,2014-06-01,4819
Chadiza,2014-01-29,2014-06-01,4822
Chama,2013-10-15,2014-01-23,5053
Chama,2013-10-15,2014-01-23,4975
Chama,2013-10-15,2014-01-23,5143
Chama,2013-10-15,2014-01-23,4803
Chama,2013-10-15,2014-01-23,4930
Chama,2013-10-17,2014-01-26,5051
Chama,2013-10-17,2014-01-26,4989
Chama,2013-10-17,2014-01-26,5043
Chama,2013-10-18,2014-01-28,5009
Chama,2013-10-19,2014-01-29,4912
Chama,2013-10-19,2014-01-29,4912
Chama,2013-10-19,2014-01-29,4936
Chama,2013-10-22,2014-02-02,4963
Chama,2013-10-23,2014-02-03,4817
Chama,2013-10-24,2014-02-05,4931
Chama,2013-10-24,2014-02-05,5079
Chama,2013-10-25,2014-02-06,4741
Chama,2013-10-25,2014-02-06,4886
Chama,2013-10-27,2014-02-09,4749
Chama,2013-10-27,2014-02-09,4778
Chama,2013-10-29,2014-02-12,4615
Chama,2013-10-29,2014-02-12,4943
Chama,2013-10-30,2014-02-15,4582
Chama,2013-10-30,2014-02-15,4769
Chama,2013-10-30,2014-02-15,4841
Chama,2013-10-31,2014-02-13,5198
Chama,2013-10-31,2014-02-13,4638
Chama,2013-10-31,2014-02-13,4694
Chama,2013-10-31,2014-02-13,4665
Chama,2013-11-01,2014-02-16,4799
Chama,2013-11-01,2014-02-16,5150
Chama,2013-11-01,2014-02-16,4655
Chama,2013-11-02,2014-02-15,4881
Chama,2013-11-02,2014-02-15,4928
Chama,2013-11-02,2014-02-15,4822
Chama,2013-11-02,2014-02-15,4893
Chama,2013-11-02,2014-02-15,4844
Chama,2013-11-03,2014-02-15,4837
Chama,2013-11-04,2014-02-19,4573
Chama,2013-11-04,2014-02-19,4574
Chama,2013-11-06,2014-02-25,5083
Chama,2013-11-07,2014-02-26,4990
Chama,2013-11-07,2014-02-26,5077
Chama,2013-11-09,2014-03-01,5211
Chama,2013-11-10,2014-03-02,5114
Chama,2013-11-10,2014-03-02,5286
Chama,2013-11-10,2014-03-02,5492
Chama,2013-11-12,2014-03-05,4959
Chama,2013-11-12,2014-03-05,5330
Chama,2013-11-13,2014-03-05,5292
Chama,2014-01-01,2014-05-03,5281
Chama,2014-01-02,2014-05-04,5267
Chama,2014-01-06,2014-05-08,5128
Chama,2014-01-07,2014-05-11,5319
Chama,2014-01-07,2014-05-11,5788
Chama,2014-01-07,2014-05-11,5346
Chama,2014-01-08,2014-05-12,5143
Chama,2014-01-09,2014-05-13,5419
Chama,2014-01-09,2014-05-13,5329
Chama,2014-01-10,2014-05-14,5326
Chama,2014-01-11,2014-05-13,5160
Chama,2014-01-12,2014-05-14,5146
Chama,2014-01-12,2014-05-14,5154
Chama,2014-01-12,2014-05-14,5127
Chama,2014-01-13,2014-05-15,5023
Chama,2014-01-14,2014-05-16,4933
Chama,2014-01-14,2014-05-16,5130
Chama,2014-01-14,2014-05-16,5525
Chama,2014-01-17,2014-05-21,5442
Chama,2014-01-17,2014-05-21,5538
Chama,2014-01-18,2014-05-22,5220
Chama,2014-01-18,2014-05-22,5464
Chama,2014-01-18,2014-05-22,5458
Chama,2014-01-18,2014-05-22,5478
Chama,2014-01-19,2014-05-23,5292
