cname,planting,harvest,gwad
Chadiza,2011-10-16,2012-02-09,3391
Chadiza,2011-10-16,2012-02-09,3370
Chadiza,2011-10-17,2012-02-12,3806
Chadiza,2011-10-18,2012-02-14,3901
Chadiza,2011-10-18,2012-02-14,3875
Chadiza,2011-10-18,2012-02-14,3889
Chadiza,2011-10-19,2012-02-15,3883
Chadiza,2011-10-20,2012-02-16,3905
Chadiza,2011-10-20,2012-02-16,3982
Chadiza,2011-10-21,2012-02-17,3981
Chadiza,2011-10-21,2012-02-17,3947
Chadiza,2011-10-22,2012-02-18,4065
Chadiza,2011-10-22,2012-02-18,4107
Chadiza,2011-10-23,2012-02-19,4337
Chadiza,2011-10-23,2012-02-19,4346
Chadiza,2011-10-24,2012-02-21,4500
Chadiza,2011-10-24,2012-02-21,4499
Chadiza,2011-10-24,2012-02-21,4495
Chadiza,2011-10-25,2012-02-26,4145
Chadiza,2011-10-25,2012-02-26,4151
Chadiza,2011-10-27,2012-02-29,4017
Chadiza,2011-10-28,2012-03-01,4003
Chadiza,2011-10-28,2012-03-01,4013
Chadiza,2011-10-29,2012-03-02,3942
Chadiza,2011-10-30,2012-03-02,3783
Chadiza,2011-10-30,2012-03-02,3783
Chadiza,2011-10-31,2012-03-04,3754
Chadiza,2011-11-01,2012-03-05,4043
Chadiza,2011-11-02,2012-03-07,3556
Chadiza,2011-11-02,2012-03-07,3556
Chadiza,2011-11-03,2012-03-09,3460
Chadiza,2011-11-03,2012-03-09,3460
Chadiza,2011-11-04,2012-03-09,3345
Chadiza,2011-11-04,2012-03-09,3344
Chadiza,2011-11-04,2012-03-09,3345
Chadiza,2011-11-05,2012-03-10,3705
Chadiza,2011-11-06,2012-03-11,3704
Chadiza,2011-11-07,2012-03-12,3611
Chadiza,2011-11-07,2012-03-12,3611
Chadiza,2011-11-08,2012-03-12,3574
Chadiza,2011-11-09,2012-03-12,3484
Chadiza,2011-11-10,2012-03-13,3465
Chadiza,2011-11-10,2012-03-13,3465
Chadiza,2011-11-11,2012-03-16,3650
Chadiza,2011-11-11,2012-03-16,3650
Chadiza,2011-11-11,2012-03-16,3650
Chadiza,2011-11-12,2012-03-20,4169
Chadiza,2011-11-12,2012-03-20,4169
Chadiza,2011-11-13,2012-03-21,4233
Chadiza,2011-11-13,2012-03-21,4233
Chadiza,2012-01-03,2012-05-18,4173
Chadiza,2012-01-03,2012-05-18,4173
Chadiza,2012-01-03,2012-05-18,4174
Chadiza,2012-01-03,2012-05-18,4173
Chadiza,2012-01-04,2012-05-19,4170
Chadiza,2012-01-05,2012-05-20,4075
Chadiza,2012-01-05,2012-05-20,4074
Chadiza,2012-01-07,2012-05-21,3993
Chadiza,2012-01-09,2012-05-23,4024
Chadiza,2012-01-10,2012-05-24,4031
Chadiza,2012-01-10,2012-05-24,4031
Chadiza,2012-01-11,2012-05-26,4025
Chadiza,2012-01-13,2012-05-30,4301
Chadiza,2012-01-14,2012-05-31,4280
Chadiza,2012-01-15,2012-05-30,4119
Chadiza,2012-01-15,2012-05-30,4119
Chadiza,2012-01-15,2012-05-30,4119
Chadiza,2012-01-15,2012-05-30,4119
Chadiza,2012-01-16,2012-05-31,4160
Chadiza,2012-01-17,2012-06-01,4189
Chadiza,2012-01-17,2012-06-01,4189
Chadiza,2012-01-17,2012-06-01,4189
Chadiza,2012-01-17,2012-06-01,4025
Chadiza,2012-01-19,2012-06-04,4363
Chadiza,2012-01-19,2012-06-04,4177
Chadiza,2012-01-19,2012-06-04,4496
Chadiza,2012-01-19,2012-06-04,4500
Chadiza,2012-01-19,2012-06-04,4469
Chadiza,2012-01-19,2012-06-04,4500
Chadiza,2012-01-20,2012-06-06,4059
Chadiza,2012-01-20,2012-06-06,4079
Chadiza,2012-01-21,2012-06-07,4534
Chadiza,2012-01-22,2012-06-08,4564
Chadiza,2012-01-22,2012-06-08,4375
Chadiza,2012-01-22,2012-06-08,4254
Chadiza,2012-01-23,2012-06-10,4240
Chadiza,2012-01-24,2012-06-11,4722
Chadiza,2012-01-25,2012-06-13,4843
Chadiza,2012-01-26,2012-06-14,4766
Chadiza,2012-01-26,2012-06-14,4880
Chadiza,2012-01-26,2012-06-14,4671
Chadiza,2012-01-26,2012-06-14,4697
Chadiza,2012-01-26,2012-06-14,4831
Chadiza,2012-01-28,2012-06-16,4796
Chadiza,2012-01-28,2012-06-16,4724
Chadiza,2012-01-29,2012-06-18,4795
Chadiza,2012-01-29,2012-06-18,4801
Chadiza,2012-01-29,2012-06-18,4859
Chadiza,2012-01-29,2012-06-18,4857
Chadiza,2012-01-30,2012-06-19,4742
Chama,2011-10-16,2012-02-09,3968
Chama,2011-10-16,2012-02-09,3929
Chama,2011-10-16,2012-02-09,3870
Chama,2011-10-16,2012-02-09,3876
Chama,2011-10-17,2012-02-12,4195
Chama,2011-10-17,2012-02-12,4248
Chama,2011-10-19,2012-02-15,4167
Chama,2011-10-19,2012-02-15,4040
Chama,2011-10-19,2012-02-15,4155
Chama,2011-10-20,2012-02-16,4127
Chama,2011-10-20,2012-02-16,4125
Chama,2011-10-21,2012-02-17,4084
Chama,2011-10-21,2012-02-17,4091
Chama,2011-10-23,2012-02-19,4397
Chama,2011-10-24,2012-02-21,4493
Chama,2011-10-24,2012-02-21,4489
Chama,2011-10-24,2012-02-21,4500
Chama,2011-10-26,2012-02-28,4096
Chama,2011-10-26,2012-02-28,4096
Chama,2011-10-26,2012-02-28,4096
Chama,2011-10-28,2012-03-01,4016
Chama,2011-10-29,2012-03-02,3942
Chama,2011-10-30,2012-03-02,3783
Chama,2011-10-30,2012-03-02,3783
Chama,2011-11-01,2012-03-05,4043
Chama,2011-11-01,2012-03-05,4043
Chama,2011-11-02,2012-03-07,3556
Chama,2011-11-02,2012-03-07,3556
Chama,2011-11-02,2012-03-07,3556
Chama,2011-11-03,2012-03-09,3460
Chama,2011-11-03,2012-03-09,3460
Chama,2011-11-06,2012-03-11,3704
Chama,2011-11-06,2012-03-11,3704
Chama,2011-11-07,2012-03-12,3611
Chama,2011-11-07,2012-03-12,3611
Chama,2011-11-08,2012-03-12,3574
Chama,2011-11-09,2012-03-12,3484
Chama,2011-11-10,2012-03-13,3465
Chama,2011-11-10,2012-03-13,3465
Chama,2011-11-10,2012-03-13,3465
Chama,2011-11-10,2012-03-13,3465
Chama,2011-11-11,2012-03-16,3650
Chama,2011-11-11,2012-03-16,3650
Chama,2011-11-11,2012-03-16,3650
Chama,2011-11-12,2012-03-20,4169
Chama,2011-11-12,2012-03-20,4169
Chama,2011-11-12,2012-03-20,4169
Chama,2011-11-13,2012-03-21,4233
Chama,2011-11-13,2012-03-21,4233
Chama,2011-11-13,2012-03-21,4233
Chama,2012-01-01,2012-05-14,4081
Chama,2012-01-01,2012-05-14,4082
Chama,2012-01-01,2012-05-14,4082
Chama,2012-01-01,2012-05-14,4082
Chama,2012-01-01,2012-05-14,4081
Chama,2012-01-01,2012-05-14,4082
Chama,2012-01-02,2012-05-15,4094
Chama,2012-01-04,2012-05-19,4171
Chama,2012-01-04,2012-05-19,4171
Chama,2012-01-04,2012-05-19,4171
Chama,2012-01-06,2012-05-21,4071
Chama,2012-01-06,2012-05-21,4073
Chama,2012-01-06,2012-05-21,3938
Chama,2012-01-07,2012-05-21,3996
Chama,2012-01-07,2012-05-21,3995
Chama,2012-01-07,2012-05-21,3995
Chama,2012-01-07,2012-05-21,3995
Chama,2012-01-09,2012-05-23,3980
Chama,2012-01-10,2012-05-24,4032
Chama,2012-01-11,2012-05-26,4025
Chama,2012-01-11,2012-05-26,4025
Chama,2012-01-12,2012-05-27,3891
Chama,2012-01-12,2012-05-27,4022
Chama,2012-01-13,2012-05-30,3952
Chama,2012-01-13,2012-05-30,4301
Chama,2012-01-14,2012-05-31,4177
Chama,2012-01-14,2012-05-31,4147
Chama,2012-01-15,2012-05-30,4120
Chama,2012-01-16,2012-05-31,4160
Chama,2012-01-16,2012-05-31,4160
Chama,2012-01-16,2012-05-31,4160
Chama,2012-01-17,2012-06-01,4189
Chama,2012-01-19,2012-06-04,4492
Chama,2012-01-19,2012-06-04,4501
Chama,2012-01-19,2012-06-04,4062
Chama,2012-01-20,2012-06-06,4462
Chama,2012-01-20,2012-06-06,4284
Chama,2012-01-20,2012-06-06,4112
