cname,planting,harvest,gwad
Chadiza,2014-10-16,2015-02-01,5230
Chadiza,2014-10-16,2015-02-01,5172
Chadiza,2014-10-16,2015-02-01,5175
Chadiza,2014-10-16,2015-02-01,4938
Chadiza,2014-10-17,2015-02-03,5398
Chadiza,2014-10-18,2015-02-05,5158
Chadiza,2014-10-18,2015-02-05,5353
Chadiza,2014-10-18,2015-02-05,5169
Chadiza,2014-10-18,2015-02-05,5326
Chadiza,2014-10-19,2015-02-06,5459
Chadiza,2014-10-20,2015-02-08,5518
Chadiza,2014-10-21,2015-02-09,5690
Chadiza,2014-10-21,2015-02-09,5499
Chadiza,2014-10-21,2015-02-09,5393
Chadiza,2014-10-23,2015-02-12,5658
Chadiza,2014-10-24,2015-02-14,5808
Chadiza,2014-10-25,2015-02-15,5842
Chadiza,2014-10-26,2015-02-17,5568
Chadiza,2014-10-28,2015-02-20,5686
Chadiza,2014-10-29,2015-02-22,6060
Chadiza,2014-10-29,2015-02-22,6114
Chadiza,2014-10-30,2015-02-22,6042
Chadiza,2014-10-30,2015-02-22,6114
Chadiza,2014-11-01,2015-02-23,6234
Chadiza,2014-11-01,2015-02-23,5702
Chadiza,2014-11-02,2015-02-21,5571
Chadiza,2014-11-02,2015-02-21,5688
Chadiza,2014-11-02,2015-02-21,5810
Chadiza,2014-11-02,2015-02-21,5626
Chadiza,2014-11-03,2015-02-22,5436
Chadiza,2014-11-04,2015-02-23,5537
Chadiza,2014-11-04,2015-02-23,5686
Chadiza,2014-11-05,2015-02-27,6175
Chadiza,2014-11-05,2015-02-27,5513
Chadiza,2014-11-05,2015-02-27,5612
Chadiza,2014-11-06,2015-03-01,5611
Chadiza,2014-11-07,2015-03-03,5594
Chadiza,2014-11-08,2015-03-08,5913
Chadiza,2014-11-08,2015-03-08,5712
Chadiza,2014-11-08,2015-03-08,5807
Chadiza,2014-11-08,2015-03-08,6096
Chadiza,2014-11-09,2015-03-13,5977
Chadiza,2014-11-09,2015-03-13,5954
Chadiza,2014-11-09,2015-03-13,6512
Chadiza,2014-11-09,2015-03-13,5988
Chadiza,2014-11-10,2015-03-13,5709
Chadiza,2014-11-12,2015-03-14,5803
Chadiza,2014-11-12,2015-03-14,5815
Chadiza,2014-11-12,2015-03-14,5693
Chadiza,2014-11-13,2015-03-15,5691
Chadiza,2015-01-01,2015-05-12,5090
Chadiza,2015-01-02,2015-05-13,4996
Chadiza,2015-01-03,2015-05-14,4804
Chadiza,2015-01-04,2015-05-15,4896
Chadiza,2015-01-04,2015-05-15,4868
