cname,planting,harvest,gwad
Chadiza,2011-10-15,2012-01-24,4394
Chadiza,2011-10-15,2012-01-24,4424
Chadiza,2011-10-15,2012-01-24,4459
Chadiza,2011-10-17,2012-01-29,4388
Chadiza,2011-10-17,2012-01-29,4350
Chadiza,2011-10-18,2012-01-31,4524
Chadiza,2011-10-18,2012-01-31,4642
Chadiza,2011-10-19,2012-02-01,4646
Chadiza,2011-10-19,2012-02-01,4420
Chadiza,2011-10-20,2012-02-02,4379
Chadiza,2011-10-22,2012-02-05,4506
Chadiza,2011-10-22,2012-02-05,4324
Chadiza,2011-10-26,2012-02-12,4696
Chadiza,2011-10-26,2012-02-12,4966
Chadiza,2011-10-27,2012-02-13,4643
Chadiza,2011-10-28,2012-02-14,4796
Chadiza,2011-10-28,2012-02-14,4791
Chadiza,2011-10-29,2012-02-16,5041
Chadiza,2011-10-29,2012-02-16,4843
Chadiza,2011-10-29,2012-02-16,4712
Chadiza,2011-10-30,2012-02-17,4795
Chadiza,2011-10-30,2012-02-17,4976
Chadiza,2011-10-30,2012-02-17,4819
Chadiza,2011-10-31,2012-02-20,4915
Chadiza,2011-10-31,2012-02-20,4946
Chadiza,2011-10-31,2012-02-20,4971
Chadiza,2011-10-31,2012-02-20,4672
Chadiza,2011-11-01,2012-02-21,4867
Chadiza,2011-11-01,2012-02-21,4896
Chadiza,2011-11-02,2012-02-19,4622
Chadiza,2011-11-02,2012-02-19,4836
Chadiza,2011-11-03,2012-02-20,4821
Chadiza,2011-11-04,2012-02-22,4826
Chadiza,2011-11-04,2012-02-22,4687
Chadiza,2011-11-05,2012-02-23,4825
Chadiza,2011-11-05,2012-02-23,4822
Chadiza,2011-11-06,2012-02-23,4931
Chadiza,2011-11-06,2012-02-23,4855
Chadiza,2011-11-06,2012-02-23,4673
Chadiza,2011-11-06,2012-02-23,4905
Chadiza,2011-11-07,2012-02-28,4822
Chadiza,2011-11-08,2012-03-01,4731
Chadiza,2011-11-08,2012-03-01,4967
Chadiza,2011-11-09,2012-03-04,4851
Chadiza,2011-11-10,2012-03-04,4853
Chadiza,2011-11-10,2012-03-04,4883
Chadiza,2011-11-11,2012-03-05,4964
Chadiza,2011-11-11,2012-03-05,4771
Chadiza,2011-11-12,2012-03-06,4872
Chadiza,2011-11-12,2012-03-06,5700
Chadiza,2012-01-01,2012-05-03,5278
Chadiza,2012-01-02,2012-05-03,5129
Chadiza,2012-01-03,2012-05-04,5165
Chadiza,2012-01-04,2012-05-05,5176
Chadiza,2012-01-05,2012-05-08,5118
Chadiza,2012-01-08,2012-05-11,5170
Chadiza,2012-01-09,2012-05-12,5026
Chadiza,2012-01-09,2012-05-12,5020
Chadiza,2012-01-10,2012-05-12,5178
Chadiza,2012-01-10,2012-05-12,5086
Chadiza,2012-01-11,2012-05-14,4990
Chadiza,2012-01-12,2012-05-15,5050
Chadiza,2012-01-12,2012-05-15,5184
Chadiza,2012-01-13,2012-05-16,5074
Chadiza,2012-01-13,2012-05-16,5210
Chadiza,2012-01-13,2012-05-16,5088
Chadiza,2012-01-13,2012-05-16,5140
Chadiza,2012-01-13,2012-05-16,5107
Chadiza,2012-01-13,2012-05-16,5094
Chadiza,2012-01-13,2012-05-16,5040
Chadiza,2012-01-14,2012-05-17,4901
Chadiza,2012-01-14,2012-05-17,5110
Chadiza,2012-01-14,2012-05-17,4872
Chadiza,2012-01-14,2012-05-17,4921
Chadiza,2012-01-15,2012-05-18,5023
Chadiza,2012-01-15,2012-05-18,5024
Chadiza,2012-01-15,2012-05-18,5170
Chadiza,2012-01-16,2012-05-19,5144
Chadiza,2012-01-16,2012-05-19,5019
Chadiza,2012-01-17,2012-05-20,5086
Chadiza,2012-01-17,2012-05-20,5051
Chadiza,2012-01-17,2012-05-20,4819
Chadiza,2012-01-19,2012-05-22,4821
Chadiza,2012-01-20,2012-05-23,4940
Chadiza,2012-01-22,2012-05-26,5199
Chadiza,2012-01-24,2012-05-28,4811
Chadiza,2012-01-25,2012-05-29,4930
Chadiza,2012-01-25,2012-05-29,4937
Chadiza,2012-01-26,2012-05-29,4901
Chadiza,2012-01-26,2012-05-29,4965
Chadiza,2012-01-26,2012-05-29,4931
Chadiza,2012-01-27,2012-05-30,4961
Chadiza,2012-01-27,2012-05-30,4764
