cname,planting,harvest,gwad
Chadiza,2014-10-15,2015-02-02,3418
Chadiza,2014-10-15,2015-02-02,3720
Chadiza,2014-10-15,2015-02-02,4472
Chadiza,2014-10-16,2015-02-04,4216
Chadiza,2014-10-16,2015-02-04,4676
Chadiza,2014-10-17,2015-02-05,4695
Chadiza,2014-10-17,2015-02-05,4903
Chadiza,2014-10-17,2015-02-05,4309
Chadiza,2014-10-20,2015-02-10,4991
Chadiza,2014-10-20,2015-02-10,4766
Chadiza,2014-10-20,2015-02-10,5156
Chadiza,2014-10-22,2015-02-14,5385
Chadiza,2014-10-23,2015-02-15,5478
Chadiza,2014-10-24,2015-02-17,5632
Chadiza,2014-10-24,2015-02-17,5584
Chadiza,2014-10-25,2015-02-18,5760
Chadiza,2014-10-25,2015-02-18,5661
Chadiza,2014-10-25,2015-02-18,5742
Chadiza,2014-10-26,2015-02-20,6071
Chadiza,2014-10-28,2015-02-19,5610
Chadiza,2014-10-28,2015-02-19,5691
Chadiza,2014-10-29,2015-02-20,5709
Chadiza,2014-10-30,2015-02-20,5776
Chadiza,2014-10-30,2015-02-20,5712
Chadiza,2014-11-01,2015-02-22,5872
Chadiza,2014-11-01,2015-02-22,5769
Chadiza,2014-11-02,2015-02-26,5724
Chadiza,2014-11-02,2015-02-26,5862
Chadiza,2014-11-02,2015-02-26,5798
Chadiza,2014-11-02,2015-02-26,5867
Chadiza,2014-11-03,2015-02-27,5757
Chadiza,2014-11-03,2015-02-27,5923
Chadiza,2014-11-04,2015-03-04,5587
Chadiza,2014-11-04,2015-03-04,5802
Chadiza,2014-11-05,2015-03-06,5700
Chadiza,2014-11-05,2015-03-06,5936
Chadiza,2014-11-05,2015-03-06,5691
Chadiza,2014-11-05,2015-03-06,5815
Chadiza,2014-11-05,2015-03-06,5801
Chadiza,2014-11-06,2015-03-07,5751
Chadiza,2014-11-07,2015-03-09,5661
Chadiza,2014-11-08,2015-03-10,5847
Chadiza,2014-11-09,2015-03-11,5649
Chadiza,2014-11-10,2015-03-12,5959
Chadiza,2014-11-10,2015-03-12,5729
Chadiza,2014-11-12,2015-03-13,5592
Chadiza,2014-11-12,2015-03-13,5581
Chadiza,2014-11-12,2015-03-13,5740
Chadiza,2014-11-13,2015-03-14,5854
Chadiza,2014-11-13,2015-03-14,5719
Chadiza,2015-01-01,2015-05-17,6523
Chadiza,2015-01-02,2015-05-18,6332
Chadiza,2015-01-02,2015-05-18,6292
