cname,planting,harvest,gwad
Chadiza,2016-10-14,2017-01-18,4454
Chadiza,2016-10-14,2017-01-18,4522
Chadiza,2016-10-15,2017-01-20,4324
Chadiza,2016-10-16,2017-01-22,4674
Chadiza,2016-10-16,2017-01-22,4425
Chadiza,2016-10-17,2017-01-23,4564
Chadiza,2016-10-17,2017-01-23,4708
Chadiza,2016-10-19,2017-01-26,4620
Chadiza,2016-10-19,2017-01-26,4629
Chadiza,2016-10-20,2017-01-28,4775
Chadiza,2016-10-20,2017-01-28,4760
Chadiza,2016-10-20,2017-01-28,4789
Chadiza,2016-10-21,2017-01-29,4811
Chadiza,2016-10-21,2017-01-29,4780
Chadiza,2016-10-21,2017-01-29,4737
Chadiza,2016-10-21,2017-01-29,4817
Chadiza,2016-10-21,2017-01-29,4817
Chadiza,2016-10-21,2017-01-29,4739
Chadiza,2016-10-22,2017-01-30,4795
Chadiza,2016-10-23,2017-02-01,4793
Chadiza,2016-10-24,2017-02-02,4897
Chadiza,2016-10-24,2017-02-02,4796
Chadiza,2016-10-24,2017-02-02,4777
Chadiza,2016-10-26,2017-02-05,4595
Chadiza,2016-10-26,2017-02-05,4626
Chadiza,2016-10-26,2017-02-05,4647
Chadiza,2016-10-26,2017-02-05,4674
Chadiza,2016-10-27,2017-02-07,4774
Chadiza,2016-10-27,2017-02-07,5013
Chadiza,2016-10-28,2017-02-09,4693
Chadiza,2016-10-28,2017-02-09,4897
Chadiza,2016-10-29,2017-02-10,4977
Chadiza,2016-10-29,2017-02-10,4754
Chadiza,2016-10-31,2017-02-12,4856
Chadiza,2016-10-31,2017-02-12,4688
Chadiza,2016-10-31,2017-02-12,4866
Chadiza,2016-11-01,2017-02-13,4859
Chadiza,2016-11-02,2017-02-14,4785
Chadiza,2016-11-04,2017-02-19,5175
Chadiza,2016-11-04,2017-02-19,4740
Chadiza,2016-11-04,2017-02-19,5175
Chadiza,2016-11-05,2017-02-20,4838
Chadiza,2016-11-06,2017-02-20,4981
Chadiza,2016-11-06,2017-02-20,4925
Chadiza,2016-11-07,2017-02-21,5037
Chadiza,2016-11-07,2017-02-21,4779
Chadiza,2016-11-08,2017-02-22,4840
Chadiza,2016-11-10,2017-02-26,4840
Chadiza,2016-11-11,2017-02-27,4712
Chadiza,2016-11-11,2017-02-27,4843
Chadiza,2017-01-02,2017-05-05,4736
Chadiza,2017-01-02,2017-05-05,4463
Chadiza,2017-01-02,2017-05-05,4739
Chadiza,2017-01-03,2017-05-04,4585
Chadiza,2017-01-03,2017-05-04,4636
Chadiza,2017-01-04,2017-05-05,4602
Chadiza,2017-01-05,2017-05-06,4475
Chadiza,2017-01-05,2017-05-06,4434
Chadiza,2017-01-05,2017-05-06,4501
Chadiza,2017-01-06,2017-05-09,4578
Chadiza,2017-01-07,2017-05-10,4467
Chadiza,2017-01-07,2017-05-10,4925
Chadiza,2017-01-08,2017-05-11,4746
Chadiza,2017-01-08,2017-05-11,4332
Chadiza,2017-01-10,2017-05-13,4996
Chadiza,2017-01-10,2017-05-13,4557
Chadiza,2017-01-11,2017-05-14,5290
Chadiza,2017-01-11,2017-05-14,4538
Chadiza,2017-01-11,2017-05-14,4428
Chadiza,2017-01-13,2017-05-16,5565
Chadiza,2017-01-14,2017-05-18,4663
Chadiza,2017-01-14,2017-05-18,4582
Chadiza,2017-01-15,2017-05-19,5084
Chadiza,2017-01-16,2017-05-20,4852
Chadiza,2017-01-16,2017-05-20,4628
Chadiza,2017-01-16,2017-05-20,4478
Chadiza,2017-01-17,2017-05-21,4433
Chadiza,2017-01-18,2017-05-22,4504
Chadiza,2017-01-18,2017-05-22,5073
Chadiza,2017-01-18,2017-05-22,4581
Chadiza,2017-01-19,2017-05-23,4388
Chadiza,2017-01-19,2017-05-23,4737
Chadiza,2017-01-19,2017-05-23,4532
Chadiza,2017-01-19,2017-05-23,4461
Chadiza,2017-01-20,2017-05-24,4896
Chadiza,2017-01-20,2017-05-24,4604
Chadiza,2017-01-20,2017-05-24,4459
Chadiza,2017-01-22,2017-05-26,4456
Chadiza,2017-01-23,2017-05-27,4682
Chadiza,2017-01-24,2017-05-28,4557
Chadiza,2017-01-24,2017-05-28,4485
Chadiza,2017-01-25,2017-05-29,4831
Chadiza,2017-01-25,2017-05-29,4555
Chadiza,2017-01-26,2017-05-30,4974
Chadiza,2017-01-26,2017-05-30,4773
Chadiza,2017-01-27,2017-05-31,4915
Chadiza,2017-01-28,2017-06-01,5297
Chadiza,2017-01-29,2017-06-02,4572
Chadiza,2017-01-30,2017-06-03,5366
Chadiza,2017-01-30,2017-06-03,5153
Chama,2016-10-14,2017-01-18,4775
Chama,2016-10-14,2017-01-18,4920
Chama,2016-10-15,2017-01-20,4970
Chama,2016-10-15,2017-01-20,5077
Chama,2016-10-15,2017-01-20,4927
Chama,2016-10-17,2017-01-23,4903
Chama,2016-10-18,2017-01-25,5102
Chama,2016-10-18,2017-01-25,5091
Chama,2016-10-20,2017-01-28,5114
Chama,2016-10-20,2017-01-28,6308
Chama,2016-10-21,2017-01-29,5045
Chama,2016-10-21,2017-01-29,5249
Chama,2016-10-21,2017-01-29,5891
Chama,2016-10-22,2017-01-30,5189
Chama,2016-10-23,2017-02-01,5199
Chama,2016-10-23,2017-02-01,5158
Chama,2016-10-23,2017-02-01,5232
Chama,2016-10-24,2017-02-02,5293
Chama,2016-10-24,2017-02-02,5266
Chama,2016-10-24,2017-02-02,5290
Chama,2016-10-24,2017-02-02,5282
Chama,2016-10-25,2017-02-04,5277
Chama,2016-10-26,2017-02-05,5125
Chama,2016-10-26,2017-02-05,5264
Chama,2016-10-26,2017-02-05,5153
Chama,2016-10-27,2017-02-07,5417
Chama,2016-10-27,2017-02-07,5267
Chama,2016-10-28,2017-02-09,5264
Chama,2016-10-29,2017-02-10,5049
Chama,2016-10-31,2017-02-12,5129
Chama,2016-10-31,2017-02-12,5260
Chama,2016-10-31,2017-02-12,5328
Chama,2016-10-31,2017-02-12,5230
Chama,2016-11-01,2017-02-13,5099
Chama,2016-11-01,2017-02-13,5313
Chama,2016-11-02,2017-02-14,5198
Chama,2016-11-03,2017-02-16,5249
Chama,2016-11-04,2017-02-19,5243
Chama,2016-11-05,2017-02-20,5326
Chama,2016-11-06,2017-02-20,5778
Chama,2016-11-07,2017-02-21,5132
Chama,2016-11-07,2017-02-21,5425
Chama,2016-11-08,2017-02-22,5313
Chama,2016-11-09,2017-02-25,5346
Chama,2016-11-09,2017-02-25,5366
Chama,2016-11-10,2017-02-26,5150
Chama,2016-11-11,2017-02-27,5213
Chama,2016-11-12,2017-03-03,5280
Chama,2016-11-12,2017-03-03,5868
Chama,2016-11-12,2017-03-03,5430
Chama,2017-01-01,2017-05-04,6889
Chama,2017-01-02,2017-05-05,5282
Chama,2017-01-02,2017-05-05,5203
Chama,2017-01-02,2017-05-05,4954
Chama,2017-01-02,2017-05-05,5335
Chama,2017-01-02,2017-05-05,5596
Chama,2017-01-03,2017-05-04,5065
Chama,2017-01-03,2017-05-04,5572
Chama,2017-01-05,2017-05-06,5106
Chama,2017-01-05,2017-05-06,5242
Chama,2017-01-05,2017-05-06,4929
Chama,2017-01-06,2017-05-09,4957
Chama,2017-01-07,2017-05-10,5124
Chama,2017-01-09,2017-05-12,5117
Chama,2017-01-10,2017-05-13,5429
Chama,2017-01-12,2017-05-15,5076
Chama,2017-01-12,2017-05-15,5114
Chama,2017-01-13,2017-05-16,5284
Chama,2017-01-13,2017-05-16,5269
Chama,2017-01-14,2017-05-18,5458
Chama,2017-01-14,2017-05-18,5212
Chama,2017-01-14,2017-05-18,5111
Chama,2017-01-15,2017-05-19,5351
Chama,2017-01-17,2017-05-21,5184
Chama,2017-01-17,2017-05-21,5278
Chama,2017-01-17,2017-05-21,6068
Chama,2017-01-17,2017-05-21,5335
Chama,2017-01-18,2017-05-22,5295
Chama,2017-01-18,2017-05-22,5462
Chama,2017-01-19,2017-05-23,5569
Chama,2017-01-19,2017-05-23,5184
Chama,2017-01-19,2017-05-23,5203
Chama,2017-01-19,2017-05-23,5275
Chama,2017-01-20,2017-05-24,5231
Chama,2017-01-22,2017-05-26,5529
Chama,2017-01-22,2017-05-26,5054
Chama,2017-01-22,2017-05-26,5496
Chama,2017-01-22,2017-05-26,5515
Chama,2017-01-23,2017-05-27,5156
Chama,2017-01-23,2017-05-27,4990
Chama,2017-01-24,2017-05-28,5379
Chama,2017-01-24,2017-05-28,5257
Chama,2017-01-24,2017-05-28,5326
Chama,2017-01-25,2017-05-29,5359
Chama,2017-01-25,2017-05-29,5290
Chama,2017-01-26,2017-05-30,5172
Chama,2017-01-27,2017-05-31,4990
Chama,2017-01-28,2017-06-01,5012
Chama,2017-01-28,2017-06-01,5573
Chama,2017-01-29,2017-06-02,5295
Chasefu,2016-10-14,2017-01-18,2525
Chasefu,2016-10-14,2017-01-18,2223
Chasefu,2016-10-14,2017-01-18,2352
Chasefu,2016-10-14,2017-01-18,2447
Chasefu,2016-10-15,2017-01-20,2849
Chasefu,2016-10-15,2017-01-20,2958
Chasefu,2016-10-15,2017-01-20,2969
Chasefu,2016-10-16,2017-01-22,3535
Chasefu,2016-10-16,2017-01-22,3278
Chasefu,2016-10-16,2017-01-22,3343
Chasefu,2016-10-17,2017-01-23,3799
Chasefu,2016-10-17,2017-01-23,4088
Chasefu,2016-10-17,2017-01-23,3782
Chasefu,2016-10-17,2017-01-23,3706
Chasefu,2016-10-17,2017-01-23,3715
Chasefu,2016-10-18,2017-01-25,3924
Chasefu,2016-10-18,2017-01-25,3917
Chasefu,2016-10-19,2017-01-26,4027
Chasefu,2016-10-19,2017-01-26,4056
Chasefu,2016-10-21,2017-01-29,4275
Chasefu,2016-10-22,2017-01-30,4358
Chasefu,2016-10-23,2017-02-01,4460
Chasefu,2016-10-23,2017-02-01,4424
Chasefu,2016-10-24,2017-02-02,4204
Chasefu,2016-10-24,2017-02-02,4463
Chasefu,2016-10-25,2017-02-04,4425
Chasefu,2016-10-26,2017-02-05,4450
Chasefu,2016-10-26,2017-02-05,4426
Chasefu,2016-10-28,2017-02-09,4511
Chasefu,2016-10-28,2017-02-09,4584
Chasefu,2016-10-28,2017-02-09,4581
Chasefu,2016-10-29,2017-02-10,4483
Chasefu,2016-10-29,2017-02-10,4492
Chasefu,2016-10-30,2017-02-11,4493
Chasefu,2016-10-30,2017-02-11,4601
Chasefu,2016-10-31,2017-02-12,4494
Chasefu,2016-11-01,2017-02-13,4383
Chasefu,2016-11-02,2017-02-14,4558
Chasefu,2016-11-02,2017-02-14,4673
Chasefu,2016-11-03,2017-02-16,4703
Chasefu,2016-11-03,2017-02-16,4576
Chasefu,2016-11-03,2017-02-16,4580
Chasefu,2016-11-05,2017-02-20,4381
Chasefu,2016-11-06,2017-02-20,4412
Chasefu,2016-11-07,2017-02-21,4622
Chasefu,2016-11-09,2017-02-25,4700
Chasefu,2016-11-09,2017-02-25,4660
Chasefu,2016-11-10,2017-02-26,4702
Chasefu,2016-11-11,2017-02-27,4769
Chasefu,2016-11-11,2017-02-27,4652
Chasefu,2017-01-01,2017-05-04,5070
Chasefu,2017-01-01,2017-05-04,5286
Chasefu,2017-01-02,2017-05-05,5278
Chasefu,2017-01-03,2017-05-04,5013
Chasefu,2017-01-05,2017-05-06,4944
Chasefu,2017-01-05,2017-05-06,4976
Chasefu,2017-01-05,2017-05-06,5036
Chasefu,2017-01-05,2017-05-06,4974
Chasefu,2017-01-06,2017-05-09,4997
Chasefu,2017-01-06,2017-05-09,5069
Chasefu,2017-01-07,2017-05-10,5254
Chasefu,2017-01-08,2017-05-11,4877
Chasefu,2017-01-08,2017-05-11,5251
Chasefu,2017-01-08,2017-05-11,5241
Chasefu,2017-01-09,2017-05-12,5044
Chasefu,2017-01-10,2017-05-13,5143
Chasefu,2017-01-10,2017-05-13,4996
Chasefu,2017-01-12,2017-05-15,5031
Chasefu,2017-01-13,2017-05-16,5463
Chasefu,2017-01-13,2017-05-16,4854
Chasefu,2017-01-13,2017-05-16,5265
Chasefu,2017-01-13,2017-05-16,5205
Chasefu,2017-01-13,2017-05-16,5291
Chasefu,2017-01-14,2017-05-18,5224
Chasefu,2017-01-14,2017-05-18,5096
Chasefu,2017-01-14,2017-05-18,5012
Chasefu,2017-01-14,2017-05-18,5460
Chasefu,2017-01-15,2017-05-19,5041
Chasefu,2017-01-15,2017-05-19,5376
Chasefu,2017-01-15,2017-05-19,5334
Chasefu,2017-01-16,2017-05-20,5088
Chasefu,2017-01-16,2017-05-20,5392
Chasefu,2017-01-16,2017-05-20,5088
Chasefu,2017-01-16,2017-05-20,5080
Chasefu,2017-01-17,2017-05-21,5487
Chasefu,2017-01-17,2017-05-21,5236
Chasefu,2017-01-18,2017-05-22,5040
Chasefu,2017-01-19,2017-05-23,5452
Chasefu,2017-01-19,2017-05-23,5591
Chasefu,2017-01-22,2017-05-26,5495
Chasefu,2017-01-22,2017-05-26,4911
Chasefu,2017-01-22,2017-05-26,5184
Chasefu,2017-01-23,2017-05-27,5161
Chasefu,2017-01-24,2017-05-28,5166
Chasefu,2017-01-25,2017-05-29,4900
Chasefu,2017-01-27,2017-05-31,4841
Chasefu,2017-01-27,2017-05-31,5161
Chasefu,2017-01-29,2017-06-02,5021
Chasefu,2017-01-29,2017-06-02,5162
Chasefu,2017-01-30,2017-06-03,4946
Chavuma,2016-10-14,2017-01-18,5214
Chavuma,2016-10-15,2017-01-20,4851
Chavuma,2016-10-16,2017-01-22,5650
Chavuma,2016-10-16,2017-01-22,5282
Chavuma,2016-10-16,2017-01-22,5877
Chavuma,2016-10-16,2017-01-22,4485
Chavuma,2016-10-17,2017-01-23,4987
Chavuma,2016-10-17,2017-01-23,5355
Chavuma,2016-10-17,2017-01-23,5579
Chavuma,2016-10-18,2017-01-25,4993
Chavuma,2016-10-18,2017-01-25,5558
Chavuma,2016-10-19,2017-01-26,5364
Chavuma,2016-10-20,2017-01-28,5828
Chavuma,2016-10-21,2017-01-29,5956
Chavuma,2016-10-21,2017-01-29,5326
Chavuma,2016-10-23,2017-02-01,5560
Chavuma,2016-10-23,2017-02-01,5743
Chavuma,2016-10-24,2017-02-02,5387
Chavuma,2016-10-24,2017-02-02,5807
Chavuma,2016-10-24,2017-02-02,5072
Chavuma,2016-10-24,2017-02-02,4883
Chavuma,2016-10-24,2017-02-02,5385
Chavuma,2016-10-25,2017-02-04,5180
Chavuma,2016-10-27,2017-02-07,4953
Chavuma,2016-10-27,2017-02-07,5423
