cname,planting,harvest,gwad
Chadiza,2011-10-16,2012-01-09,2919
Chadiza,2011-10-16,2012-01-09,2861
Chadiza,2011-10-16,2012-01-09,2790
Chadiza,2011-10-19,2012-01-12,2939
Chadiza,2011-10-19,2012-01-12,2908
Chadiza,2011-10-19,2012-01-12,2900
Chadiza,2011-10-19,2012-01-12,2870
Chadiza,2011-10-20,2012-01-13,2944
Chadiza,2011-10-20,2012-01-13,3038
Chadiza,2011-10-21,2012-01-14,3196
Chadiza,2011-10-22,2012-01-15,3240
Chadiza,2011-10-23,2012-01-16,3398
Chadiza,2011-10-23,2012-01-16,3498
Chadiza,2011-10-24,2012-01-21,4053
Chadiza,2011-10-24,2012-01-21,4033
Chadiza,2011-10-24,2012-01-21,4054
Chadiza,2011-10-24,2012-01-21,4032
Chadiza,2011-10-25,2012-01-22,4050
Chadiza,2011-10-25,2012-01-22,3989
Chadiza,2011-10-25,2012-01-22,4049
Chadiza,2011-10-26,2012-01-24,4041
Chadiza,2011-10-27,2012-01-26,4095
Chadiza,2011-10-28,2012-01-26,4028
Chadiza,2011-10-28,2012-01-26,4137
Chadiza,2011-10-29,2012-01-27,3921
Chadiza,2011-10-30,2012-01-28,3934
Chadiza,2011-10-30,2012-01-28,3934
Chadiza,2011-10-31,2012-01-29,4046
Chadiza,2011-11-01,2012-01-30,3883
Chadiza,2011-11-01,2012-01-30,3883
Chadiza,2011-11-02,2012-02-01,4049
Chadiza,2011-11-02,2012-02-01,4049
Chadiza,2011-11-03,2012-02-03,4015
Chadiza,2011-11-04,2012-02-04,3962
Chadiza,2011-11-04,2012-02-04,3962
Chadiza,2011-11-04,2012-02-04,3962
Chadiza,2011-11-05,2012-02-05,3896
Chadiza,2011-11-05,2012-02-05,3896
Chadiza,2011-11-06,2012-02-06,3820
Chadiza,2011-11-06,2012-02-06,3820
Chadiza,2011-11-06,2012-02-06,3820
Chadiza,2011-11-07,2012-02-07,3940
Chadiza,2011-11-07,2012-02-07,3940
Chadiza,2011-11-10,2012-02-08,3471
Chadiza,2011-11-10,2012-02-08,3471
Chadiza,2011-11-10,2012-02-08,3471
Chadiza,2011-11-11,2012-02-10,3398
Chadiza,2011-11-12,2012-02-11,3335
Chadiza,2011-11-12,2012-02-11,3335
Chadiza,2011-11-13,2012-02-16,3383
Chadiza,2012-01-02,2012-04-11,3768
Chadiza,2012-01-02,2012-04-11,3768
Chadiza,2012-01-02,2012-04-11,3768
Chadiza,2012-01-03,2012-04-12,3812
Chadiza,2012-01-03,2012-04-12,3811
Chadiza,2012-01-04,2012-04-15,3961
Chadiza,2012-01-05,2012-04-16,3979
Chadiza,2012-01-06,2012-04-17,3978
Chadiza,2012-01-07,2012-04-18,3886
Chadiza,2012-01-08,2012-04-18,4057
Chadiza,2012-01-09,2012-04-19,3872
Chadiza,2012-01-10,2012-04-20,3849
Chadiza,2012-01-11,2012-04-21,3870
Chadiza,2012-01-11,2012-04-21,3868
Chadiza,2012-01-11,2012-04-21,3867
Chadiza,2012-01-11,2012-04-21,3867
Chadiza,2012-01-12,2012-04-23,4004
Chadiza,2012-01-12,2012-04-23,4003
Chadiza,2012-01-12,2012-04-23,4005
Chadiza,2012-01-12,2012-04-23,4003
Chadiza,2012-01-13,2012-04-24,4029
Chadiza,2012-01-15,2012-04-26,3951
Chadiza,2012-01-15,2012-04-26,3951
Chadiza,2012-01-15,2012-04-26,3951
Chadiza,2012-01-15,2012-04-26,3951
Chadiza,2012-01-16,2012-04-27,3945
Chadiza,2012-01-17,2012-04-28,3951
Chadiza,2012-01-18,2012-04-29,3792
Chadiza,2012-01-18,2012-04-29,3792
Chadiza,2012-01-18,2012-04-29,3792
Chadiza,2012-01-20,2012-05-01,3878
Chadiza,2012-01-20,2012-05-01,3878
Chadiza,2012-01-21,2012-05-02,3886
Chadiza,2012-01-22,2012-05-03,3877
Chadiza,2012-01-23,2012-05-04,3843
Chadiza,2012-01-23,2012-05-04,3843
Chadiza,2012-01-23,2012-05-04,3843
Chadiza,2012-01-24,2012-05-05,3865
Chadiza,2012-01-24,2012-05-05,3865
Chadiza,2012-01-25,2012-05-06,3881
Chadiza,2012-01-26,2012-05-06,3856
Chadiza,2012-01-26,2012-05-06,3856
Chadiza,2012-01-26,2012-05-06,3856
Chadiza,2012-01-28,2012-05-08,3988
Chadiza,2012-01-29,2012-05-10,4047
Chadiza,2012-01-29,2012-05-10,4047
Chadiza,2012-01-29,2012-05-10,4047
Chadiza,2012-01-29,2012-05-10,4047
Chadiza,2012-01-29,2012-05-10,4047
Chadiza,2012-01-29,2012-05-10,4047
Chama,2011-10-15,2012-01-08,3473
Chama,2011-10-16,2012-01-09,3629
Chama,2011-10-17,2012-01-10,3380
Chama,2011-10-17,2012-01-10,3392
Chama,2011-10-17,2012-01-10,3385
Chama,2011-10-18,2012-01-11,3369
Chama,2011-10-18,2012-01-11,3354
Chama,2011-10-19,2012-01-12,3314
Chama,2011-10-20,2012-01-13,3409
Chama,2011-10-20,2012-01-13,3411
Chama,2011-10-20,2012-01-13,3394
Chama,2011-10-23,2012-01-16,3719
Chama,2011-10-23,2012-01-16,3717
Chama,2011-10-24,2012-01-21,4048
Chama,2011-10-25,2012-01-22,4047
Chama,2011-10-25,2012-01-22,4039
Chama,2011-10-25,2012-01-22,4042
Chama,2011-10-26,2012-01-24,3900
Chama,2011-10-26,2012-01-24,3902
Chama,2011-10-27,2012-01-26,4092
Chama,2011-10-27,2012-01-26,4196
Chama,2011-10-27,2012-01-26,4095
Chama,2011-10-28,2012-01-26,4137
Chama,2011-10-28,2012-01-26,4133
Chama,2011-10-28,2012-01-26,3913
Chama,2011-10-28,2012-01-26,4134
Chama,2011-10-30,2012-01-28,3930
Chama,2011-10-30,2012-01-28,3931
Chama,2011-10-30,2012-01-28,3932
Chama,2011-10-31,2012-01-29,4046
Chama,2011-11-01,2012-01-30,3883
Chama,2011-11-01,2012-01-30,3883
Chama,2011-11-03,2012-02-03,4015
Chama,2011-11-03,2012-02-03,4015
Chama,2011-11-04,2012-02-04,3962
Chama,2011-11-04,2012-02-04,3960
Chama,2011-11-05,2012-02-05,3896
Chama,2011-11-07,2012-02-07,3940
Chama,2011-11-08,2012-02-07,3634
Chama,2011-11-08,2012-02-07,3634
Chama,2011-11-09,2012-02-07,3743
Chama,2011-11-09,2012-02-07,3743
Chama,2011-11-09,2012-02-07,3743
Chama,2011-11-09,2012-02-07,3743
Chama,2011-11-10,2012-02-08,3471
Chama,2011-11-11,2012-02-10,3398
Chama,2011-11-11,2012-02-10,3398
Chama,2011-11-11,2012-02-10,3398
Chama,2011-11-12,2012-02-11,3335
Chama,2011-11-12,2012-02-11,3335
Chama,2012-01-01,2012-04-10,3959
Chama,2012-01-02,2012-04-11,3771
Chama,2012-01-03,2012-04-12,3814
Chama,2012-01-03,2012-04-12,3814
Chama,2012-01-03,2012-04-12,3814
Chama,2012-01-04,2012-04-15,3963
Chama,2012-01-06,2012-04-17,3980
Chama,2012-01-07,2012-04-18,3890
Chama,2012-01-07,2012-04-18,3890
Chama,2012-01-07,2012-04-18,3890
Chama,2012-01-08,2012-04-18,4060
Chama,2012-01-08,2012-04-18,4060
Chama,2012-01-10,2012-04-20,3851
Chama,2012-01-10,2012-04-20,3851
Chama,2012-01-11,2012-04-21,3870
Chama,2012-01-13,2012-04-24,4031
Chama,2012-01-14,2012-04-25,4010
Chama,2012-01-15,2012-04-26,3952
Chama,2012-01-16,2012-04-27,3945
Chama,2012-01-16,2012-04-27,3945
Chama,2012-01-17,2012-04-28,3952
Chama,2012-01-17,2012-04-28,3952
Chama,2012-01-17,2012-04-28,3952
Chama,2012-01-18,2012-04-29,3792
Chama,2012-01-20,2012-05-01,3878
Chama,2012-01-20,2012-05-01,3878
Chama,2012-01-20,2012-05-01,3878
Chama,2012-01-21,2012-05-02,3886
Chama,2012-01-21,2012-05-02,3886
Chama,2012-01-21,2012-05-02,3886
Chama,2012-01-21,2012-05-02,3886
Chama,2012-01-22,2012-05-03,3877
Chama,2012-01-22,2012-05-03,3877
Chama,2012-01-23,2012-05-04,3843
Chama,2012-01-24,2012-05-05,3865
Chama,2012-01-25,2012-05-06,3881
Chama,2012-01-25,2012-05-06,3881
Chama,2012-01-26,2012-05-06,3856
Chama,2012-01-26,2012-05-06,3856
Chama,2012-01-26,2012-05-06,3856
Chama,2012-01-28,2012-05-08,3988
Chama,2012-01-28,2012-05-08,3960
Chama,2012-01-28,2012-05-08,3988
Chama,2012-01-29,2012-05-10,4047
Chama,2012-01-29,2012-05-10,4047
Chama,2012-01-30,2012-05-11,4099
Chama,2012-01-30,2012-05-11,4099
Chama,2012-01-30,2012-05-11,4099
Chama,2012-01-30,2012-05-11,4099
Chama,2012-01-30,2012-05-11,4099
Chasefu,2011-10-15,2012-01-08,2132
Chasefu,2011-10-15,2012-01-08,2022
Chasefu,2011-10-15,2012-01-08,2119
