cname,planting,harvest,gwad
Chadiza,2011-10-15,2012-02-01,6088
Chadiza,2011-10-17,2012-02-03,6145
Chadiza,2011-10-19,2012-02-05,6061
Chadiza,2011-10-19,2012-02-05,6010
Chadiza,2011-10-19,2012-02-05,6124
Chadiza,2011-10-22,2012-02-11,6177
Chadiza,2011-10-22,2012-02-11,6147
Chadiza,2011-10-22,2012-02-11,6292
Chadiza,2011-10-23,2012-02-13,6103
Chadiza,2011-10-24,2012-02-14,6256
Chadiza,2011-10-24,2012-02-14,6181
Chadiza,2011-10-24,2012-02-14,6026
Chadiza,2011-10-26,2012-02-17,6266
Chadiza,2011-10-26,2012-02-17,6191
Chadiza,2011-10-26,2012-02-17,5918
Chadiza,2011-10-27,2012-02-18,5954
Chadiza,2011-10-28,2012-02-19,6160
Chadiza,2011-10-28,2012-02-19,6167
Chadiza,2011-10-28,2012-02-19,6038
Chadiza,2011-10-29,2012-02-20,6294
Chadiza,2011-10-29,2012-02-20,6023
Chadiza,2011-10-30,2012-02-21,6177
Chadiza,2011-10-30,2012-02-21,6100
Chadiza,2011-10-30,2012-02-21,5952
Chadiza,2011-10-31,2012-02-25,6100
Chadiza,2011-10-31,2012-02-25,5890
Chadiza,2011-10-31,2012-02-25,5956
Chadiza,2011-10-31,2012-02-25,5975
Chadiza,2011-11-01,2012-02-27,6283
Chadiza,2011-11-02,2012-02-28,6326
Chadiza,2011-11-03,2012-02-29,5922
Chadiza,2011-11-03,2012-02-29,6164
Chadiza,2011-11-05,2012-03-03,6101
Chadiza,2011-11-05,2012-03-03,6360
Chadiza,2011-11-07,2012-03-04,6113
Chadiza,2011-11-07,2012-03-04,6262
Chadiza,2011-11-07,2012-03-04,6275
Chadiza,2011-11-07,2012-03-04,6231
Chadiza,2011-11-08,2012-03-05,6625
Chadiza,2011-11-08,2012-03-05,6361
Chadiza,2011-11-08,2012-03-05,6149
Chadiza,2011-11-09,2012-03-06,6701
Chadiza,2011-11-09,2012-03-06,6717
Chadiza,2011-11-09,2012-03-06,6194
Chadiza,2011-11-10,2012-03-11,6416
Chadiza,2011-11-11,2012-03-14,6729
Chadiza,2011-11-11,2012-03-14,6442
Chadiza,2011-11-11,2012-03-14,6604
Chadiza,2011-11-12,2012-03-14,6254
Chadiza,2011-11-13,2012-03-15,6424
Chadiza,2012-01-01,2012-05-07,6658
Chadiza,2012-01-01,2012-05-07,6731
Chadiza,2012-01-01,2012-05-07,6344
Chadiza,2012-01-01,2012-05-07,6588
Chadiza,2012-01-02,2012-05-08,6264
Chadiza,2012-01-03,2012-05-08,6196
Chadiza,2012-01-03,2012-05-08,6646
Chadiza,2012-01-03,2012-05-08,6423
Chadiza,2012-01-05,2012-05-10,5934
Chadiza,2012-01-07,2012-05-14,6156
Chadiza,2012-01-07,2012-05-14,6432
Chadiza,2012-01-07,2012-05-14,6358
Chadiza,2012-01-07,2012-05-14,6186
Chadiza,2012-01-07,2012-05-14,6135
Chadiza,2012-01-08,2012-05-15,6032
Chadiza,2012-01-08,2012-05-15,6160
Chadiza,2012-01-09,2012-05-16,6346
Chadiza,2012-01-10,2012-05-17,6002
Chadiza,2012-01-10,2012-05-17,6000
Chadiza,2012-01-12,2012-05-19,6066
Chadiza,2012-01-13,2012-05-20,6342
Chadiza,2012-01-14,2012-05-21,5963
Chadiza,2012-01-15,2012-05-22,6886
Chadiza,2012-01-15,2012-05-22,6052
Chadiza,2012-01-17,2012-05-25,6238
Chadiza,2012-01-17,2012-05-25,6318
Chadiza,2012-01-18,2012-05-26,6839
Chadiza,2012-01-18,2012-05-26,6417
Chadiza,2012-01-19,2012-05-27,5828
Chadiza,2012-01-20,2012-05-28,6332
Chadiza,2012-01-20,2012-05-28,5858
Chadiza,2012-01-20,2012-05-28,6171
Chadiza,2012-01-20,2012-05-28,5743
Chadiza,2012-01-20,2012-05-28,5858
Chadiza,2012-01-21,2012-05-30,6330
Chadiza,2012-01-22,2012-05-31,6846
Chadiza,2012-01-22,2012-05-31,6204
Chadiza,2012-01-23,2012-06-01,6023
Chadiza,2012-01-23,2012-06-01,5766
