index,district,season_year,yield,zyield,flag,yield_bias
1826,mpulungu,2001,4.3192200000000005,1.7337170469861836,0,2.9939397264197396
1827,mpulungu,2002,4.021,0.0510607549335624,0,2.695719726419739
1828,mpulungu,2003,4.22524,1.2034506720713378,0,2.8999597264197394
1829,mpulungu,2004,4.06484,0.2984205961366585,0,2.7395597264197393
1830,mpulungu,2005,4.01426,0.0130314362814458,0,2.6889797264197393
1831,mpulungu,2006,3.82333,-1.0642590400166092,0,2.4980497264197385
1832,mpulungu,2007,4.04206,0.1698882698910724,0,2.7167797264197393
1833,mpulungu,2008,4.03909,0.1531305434227038,0,2.713809726419739
1834,mpulungu,2009,3.82007,-1.0826530428068055,0,2.4947897264197385
1835,mpulungu,2010,4.03155,0.1105873590552028,0,2.7062697264197393
1836,mpulungu,2011,4.19534,1.0347449409588232,0,2.870059726419739
1837,mpulungu,2012,4.08038,0.3861024376580089,0,2.755099726419739
1838,mpulungu,2013,3.90945,-0.5783413957554229,0,2.5841697264197387
1839,mpulungu,2014,3.97318,-0.2187555682035729,0,2.6478997264197393
1840,mpulungu,2015,3.90003,-0.6314921645540829,0,2.574749726419739
1841,mpulungu,2016,4.12231,0.6226854244656205,0,2.797029726419739
1842,mpulungu,2017,4.03749,0.144102811991935,0,2.712209726419739
1843,mpulungu,2018,3.71503,-1.675323611236846,0,2.3897497264197387
1844,mpulungu,2019,3.88165,-0.7351982293650494,0,2.5563697264197387
1845,mpulungu,2020,4.14441,0.7473809648531292,0,2.819129726419739
1846,mpulungu,2021,3.90075,-0.6274296854102348,0,2.5754697264197386
1847,mpulungu,2022,3.54342,-2.6436042305083576,2,2.2181397264197384
1848,mufulira,1999,4.304546666666667,1.7164467504395473,0,3.9304511034544753
1849,mufulira,2000,4.1352,0.8048702174012633,0,3.7611044367878086
1850,mufulira,2001,3.94989,-0.192635376670018,0,3.5757944367878083
1851,mufulira,2002,3.97617,-0.0511727086424235,0,3.6020744367878086
1852,mufulira,2003,4.23952,1.3664145678060735,0,3.865424436787808
1853,mufulira,2004,3.94705,-0.20792281872475,0,3.5729544367878083
1854,mufulira,2005,4.04004,0.2926332505250943,0,3.6659444367878087
1855,mufulira,2006,3.77921,-1.1113891125508986,0,3.4051144367878083
1856,mufulira,2007,4.06481,0.4259677363334418,0,3.690714436787808
1857,mufulira,2008,4.0790500000000005,0.502620262692386,0,3.704954436787809
1858,mufulira,2009,3.823,-0.8756718281928966,0,3.4489044367878083
1859,mufulira,2010,4.03058,0.2417109963568627,0,3.656484436787808
1860,mufulira,2011,4.1378,0.8188657629443289,0,3.7637044367878087
1861,mufulira,2012,4.07061,0.4571885686987439,0,3.6965144367878087
1862,mufulira,2013,3.91093,-0.4023532437307106,0,3.5368344367878084
1863,mufulira,2014,3.71369,-1.4640768602361314,0,3.3395944367878085
1864,mufulira,2015,4.00485,0.1032089245018446,0,3.6307544367878086
1865,mufulira,2016,4.12757,0.7637986741345013,0,3.753474436787809
1866,mufulira,2017,4.18563,1.0763299719153974,0,3.811534436787808
1867,mufulira,2018,3.66148,-1.7451181805451332,0,3.2873844367878085
1868,mufulira,2019,3.91939,-0.3568138916944288,0,3.5452944367878083
1869,mufulira,2020,4.14373,0.8507863725867768,0,3.769634436787808
1870,mufulira,2021,3.91347,-0.388680672315564,0,3.539374436787808
1871,mufulira,2022,3.4980200000000004,-2.6250073630333484,2,3.1239244367878087
2376,samfya,1999,4.298566666666667,1.6273976960978085,0,3.4140445038247424
2377,samfya,2000,4.15789,0.8277047180736062,0,3.2733678371580757
2378,samfya,2001,4.30788,1.6803404295669824,0,3.4233578371580755
2379,samfya,2002,3.98774,-0.1395328731697973,0,3.1032178371580756
