cname,planting,harvest,lai,wsgd,gwad
Kyerwa,2018-02-01,2018-07-01,0.49,0,3436
Kyerwa,2018-09-17,2019-01-17,0.29,0,1744
Kyerwa,2018-09-15,2019-01-14,0.23,0,1555
Kyerwa,2018-10-12,2019-02-12,0.32,0,1748
Kyerwa,2018-09-19,2019-01-19,0.27,0,1570
Kyerwa,2018-10-12,2019-02-12,0.47,0,2064
Kyerwa,2018-09-22,2019-01-20,0.26,0,1482
Kyerwa,2018-09-23,2019-01-21,0.3,0,1570
Kyerwa,2018-10-02,2019-02-01,0.55,0,1668
Kyerwa,2018-09-15,2019-01-14,0.28,0,1763
Kyerwa,2018-10-09,2019-02-09,0.53,0,1840
Kyerwa,2018-09-21,2019-01-21,0.35,0,1643
Kyerwa,2018-10-12,2019-02-12,0.57,0,2234
Kyerwa,2018-10-01,2019-01-30,0.52,0,1605
Kyerwa,2018-09-24,2019-01-22,0.41,0,1695
Kyerwa,2018-09-22,2019-01-20,0.34,0,1713
Kyerwa,2018-09-16,2019-01-16,0.23,0,1524
Kyerwa,2018-09-28,2019-01-27,0.33,0,1391
Kyerwa,2018-09-30,2019-01-29,0.31,0,1248
Kyerwa,2018-09-19,2019-01-19,0.23,0,1450
Kyerwa,2018-10-04,2019-02-03,0.3,0,1246
Kyerwa,2018-09-25,2019-01-23,0.31,0,1402
Kyerwa,2018-10-09,2019-02-09,0.37,0,1583
Kyerwa,2018-09-27,2019-01-25,0.4,0,1522
Kyerwa,2018-09-20,2019-01-20,0.34,0,1679
Kyerwa,2018-09-19,2019-01-19,0.26,0,1526
Kyerwa,2018-09-22,2019-01-20,0.32,0,1667
Kyerwa,2018-09-29,2019-01-28,0.5,0,1645
Kyerwa,2018-09-27,2019-01-25,0.31,0,1326
Kyerwa,2018-10-05,2019-02-04,0.28,0,1210
Kyerwa,2018-10-04,2019-02-03,0.53,0,1580
Kyerwa,2018-10-02,2019-02-01,0.32,0,1301
Kyerwa,2018-10-10,2019-02-10,0.32,0,1583
Kyerwa,2018-10-07,2019-02-06,0.44,0,1588
Kyerwa,2018-10-14,2019-02-15,0.44,0,2121
Kyerwa,2018-09-23,2019-01-21,0.37,0,1692
Kyerwa,2018-09-15,2019-01-14,0.22,0,1561
Kyerwa,2018-10-11,2019-02-11,0.59,0,2198
Kyerwa,2018-10-03,2019-02-02,0.42,0,1427
Kyerwa,2018-09-24,2019-01-22,0.34,0,1533
Kyerwa,2018-09-25,2019-01-23,0.32,0,1444
Kyerwa,2019-01-19,2019-06-05,0.32,0,2084
Kyerwa,2019-02-04,2019-06-22,0.3,0,1969
Kyerwa,2019-01-25,2019-06-11,0.23,0,1856
Kyerwa,2019-01-15,2019-06-01,0.26,0,1839
Kyerwa,2019-01-27,2019-06-14,0.24,0,1819
Kyerwa,2019-01-22,2019-06-07,0.23,0,1884
Kyerwa,2019-02-01,2019-06-19,0.25,0,1787
Kyerwa,2019-01-17,2019-06-03,0.24,0,1813
Kyerwa,2019-02-02,2019-06-20,0.42,0,2276
Kyerwa,2019-01-11,2019-05-24,0.33,0,2002
Kyerwa,2019-02-01,2019-06-19,0.34,0,2052
Kyerwa,2019-01-30,2019-06-17,0.33,0,1932
Kyerwa,2019-01-29,2019-06-16,0.42,0,2140
Kyerwa,2019-01-21,2019-06-05,0.29,0,2052
Kyerwa,2019-01-16,2019-06-02,0.29,0,1940
Kyerwa,2019-01-31,2019-06-18,0.32,0,1954
Kyerwa,2019-02-04,2019-06-22,0.42,0,2283
Kyerwa,2019-01-15,2019-06-01,0.31,0,2003
Kyerwa,2019-01-29,2019-06-16,0.35,0,1998
Kyerwa,2019-01-30,2019-06-17,0.22,0,1612
Kyerwa,2019-02-08,2019-06-26,0.25,0,1986
Kyerwa,2019-02-05,2019-06-23,0.37,0,2197
Kyerwa,2019-01-23,2019-06-08,0.23,0,1835
Kyerwa,2019-01-20,2019-06-07,0.23,0,1785
Kyerwa,2019-01-13,2019-05-27,0.26,0,1810
Kyerwa,2019-02-08,2019-06-26,0.27,0,2088
Kyerwa,2019-02-02,2019-06-20,0.39,0,2192
Kyerwa,2019-01-23,2019-06-08,0.27,0,1976
Kyerwa,2019-02-06,2019-06-24,0.3,0,2007
Kyerwa,2019-01-13,2019-05-27,0.31,0,1955
Kyerwa,2019-02-02,2019-06-20,0.27,0,1869
Kyerwa,2019-01-27,2019-06-14,0.22,0,1698
Kyerwa,2019-01-31,2019-06-18,0.33,0,2007
Kyerwa,2019-01-20,2019-06-07,0.32,0,2076
Kyerwa,2019-01-27,2019-06-14,0.21,0,1667
Kyerwa,2019-01-24,2019-06-10,0.19,0,1710
Kyerwa,2019-01-25,2019-06-11,0.36,0,2260
Kyerwa,2019-01-23,2019-06-08,0.23,0,1840
Kyerwa,2019-01-25,2019-06-11,0.29,0,2052
Kyerwa,2019-01-19,2019-06-05,0.41,0,2223
Kyerwa,2019-10-13,2020-02-21,0.53,0,1884
Kyerwa,2019-10-06,2020-02-12,0.48,0,1682
Kyerwa,2019-10-08,2020-02-14,0.45,0,1565
Kyerwa,2019-10-01,2020-02-07,0.31,0,1535
Kyerwa,2019-10-05,2020-02-11,0.54,0,1748
Kyerwa,2019-10-10,2020-02-17,1,0,2101
Kyerwa,2019-09-17,2020-01-20,0.33,0,1519
Kyerwa,2019-09-28,2020-02-03,0.68,0,2012
Kyerwa,2019-10-07,2020-02-13,0.69,0,1794
Kyerwa,2019-09-21,2020-01-24,0.4,0,1677
Kyerwa,2019-10-01,2020-02-07,0.46,0,1792
Kyerwa,2019-09-18,2020-01-21,0.33,0,1549
Kyerwa,2019-09-19,2020-01-22,0.39,0,1615
Kyerwa,2019-09-27,2020-02-01,0.68,0,2049
Kyerwa,2019-09-28,2020-02-03,0.39,0,1686
Kyerwa,2019-10-10,2020-02-17,0.5,0,1663
Kyerwa,2019-09-20,2020-01-23,0.39,0,1619
Kyerwa,2019-09-23,2020-01-27,0.42,0,1637
Kyerwa,2019-09-15,2020-01-17,0.43,0,1642
Kyerwa,2019-09-30,2020-02-06,0.45,0,1837
Kyerwa,2019-09-17,2020-01-20,0.5,0,1771
Kyerwa,2019-10-04,2020-02-10,0.34,0,1557
Kyerwa,2019-10-11,2020-02-18,0.39,0,1651
Kyerwa,2019-10-07,2020-02-13,0.92,0,1988
Kyerwa,2019-10-10,2020-02-17,0.72,0,1893
Kyerwa,2019-09-30,2020-02-06,0.33,0,1631
Kyerwa,2019-09-24,2020-01-29,0.41,0,1714
Kyerwa,2019-09-29,2020-02-04,0.31,0,1548
Kyerwa,2019-09-21,2020-01-24,0.29,0,1484
Kyerwa,2019-09-21,2020-01-24,0.47,0,1741
Kyerwa,2019-10-13,2020-02-21,1.02,0,2346
Kyerwa,2019-10-14,2020-02-22,0.66,0,2025
Kyerwa,2019-09-20,2020-01-23,0.52,0,1793
Kyerwa,2019-09-23,2020-01-27,0.38,0,1583
Kyerwa,2019-10-05,2020-02-11,0.4,0,1561
Kyerwa,2019-09-24,2020-01-29,0.54,0,1838
Kyerwa,2019-09-29,2020-02-04,0.46,0,1767
Kyerwa,2019-09-22,2020-01-26,0.28,0,1411
Kyerwa,2019-10-04,2020-02-10,0.34,0,1558
Kyerwa,2019-10-05,2020-02-11,0.48,0,1665
Kyerwa,2020-01-10,2020-06-02,0.29,0,1881
Kyerwa,2020-01-29,2020-06-25,0.44,0,2987
Kyerwa,2020-01-22,2020-06-18,0.38,0,2395
Kyerwa,2020-01-15,2020-06-08,0.73,0,2842
Kyerwa,2020-01-16,2020-06-10,0.44,0,2308
Kyerwa,2020-01-12,2020-06-04,0.61,0,2647
Kyerwa,2020-01-26,2020-06-22,0.33,0,2394
Kyerwa,2020-01-14,2020-06-07,0.78,0,2876
Kyerwa,2020-01-11,2020-06-03,0.74,0,2868
Kyerwa,2020-02-06,2020-06-30,1.09,0,4167
Kyerwa,2020-01-17,2020-06-11,0.81,0,2896
Kyerwa,2020-02-04,2020-06-30,0.68,0,3568
Kyerwa,2020-01-25,2020-06-20,0.4,0,2487
Kyerwa,2020-01-21,2020-06-17,0.5,0,2593
Kyerwa,2020-01-23,2020-06-20,0.78,0,3081
Kyerwa,2020-01-21,2020-06-17,0.44,0,2500
Kyerwa,2020-01-14,2020-06-07,0.52,0,2485
Kyerwa,2020-02-06,2020-06-30,0.76,0,3862
Kyerwa,2020-01-28,2020-06-24,0.86,0,3452
Kyerwa,2020-01-19,2020-06-14,0.69,0,2801
Kyerwa,2020-01-22,2020-06-18,0.37,0,2396
Kyerwa,2020-01-25,2020-06-20,1.03,0,3321
Kyerwa,2020-01-26,2020-06-22,0.65,0,3052
Kyerwa,2020-01-21,2020-06-17,1.35,0,3481
Kyerwa,2020-01-28,2020-06-24,0.79,0,3381
Kyerwa,2020-01-28,2020-06-24,0.45,0,2860
Kyerwa,2020-01-15,2020-06-08,0.67,0,2755
Kyerwa,2020-01-13,2020-06-06,0.31,0,1979
Kyerwa,2020-01-13,2020-06-06,0.84,0,2916
Kyerwa,2020-01-10,2020-06-02,0.47,0,2349
Kyerwa,2020-01-18,2020-06-13,0.37,0,2124
Kyerwa,2020-02-01,2020-06-28,0.48,0,3179
Kyerwa,2020-01-27,2020-06-23,0.44,0,2807
Kyerwa,2020-01-19,2020-06-14,0.73,0,2845
Kyerwa,2020-01-29,2020-06-25,1.31,0,3995
Kyerwa,2020-02-01,2020-06-28,0.85,0,3708
Kyerwa,2020-02-06,2020-06-30,0.47,0,3396
Kyerwa,2020-01-23,2020-06-20,0.45,0,2582
Kyerwa,2020-01-31,2020-06-27,0.46,0,3107
Kyerwa,2020-01-17,2020-06-11,0.81,0,2896
Kyerwa,2020-10-08,2021-02-13,0.38,0,1853
Kyerwa,2020-09-30,2021-02-03,0.34,0,1792
Kyerwa,2020-09-29,2021-02-02,0.32,0,1790
Kyerwa,2020-09-20,2021-01-21,0.19,0,1309
Kyerwa,2020-09-14,2021-01-14,0.23,0,1343
Kyerwa,2020-09-26,2021-01-29,0.39,0,2006
Kyerwa,2020-10-03,2021-02-06,0.41,0,1963
Kyerwa,2020-10-10,2021-02-15,0.51,0,2115
Kyerwa,2020-09-22,2021-01-23,0.23,0,1471
Kyerwa,2020-10-03,2021-02-06,0.41,0,1977
Kyerwa,2020-10-05,2021-02-09,0.26,0,1617
Kyerwa,2020-09-18,2021-01-19,0.28,0,1534
Kyerwa,2020-09-29,2021-02-02,0.38,0,1910
Kyerwa,2020-10-13,2021-02-19,0.31,0,1772
Kyerwa,2020-09-25,2021-01-27,0.24,0,1645
Kyerwa,2020-09-19,2021-01-20,0.21,0,1332
Kyerwa,2020-09-29,2021-02-02,0.33,0,1757
Kyerwa,2020-09-28,2021-01-31,0.21,0,1497
Kyerwa,2020-09-14,2021-01-14,0.25,0,1398
Kyerwa,2020-09-30,2021-02-03,0.38,0,1894
Kyerwa,2020-10-11,2021-02-17,0.4,0,1974
Kyerwa,2020-09-18,2021-01-19,0.29,0,1546
Kyerwa,2020-10-01,2021-02-04,0.25,0,1546
Kyerwa,2020-10-03,2021-02-06,0.22,0,1478
Kyerwa,2020-09-26,2021-01-29,0.26,0,1702
Kyerwa,2020-09-17,2021-01-17,0.2,0,1275
Kyerwa,2020-10-05,2021-02-09,0.27,0,1647
Kyerwa,2020-09-24,2021-01-26,0.23,0,1555
Kyerwa,2020-10-10,2021-02-15,0.52,0,2112
Kyerwa,2020-09-21,2021-01-22,0.28,0,1622
Kyerwa,2020-09-16,2021-01-16,0.27,0,1447
Kyerwa,2020-10-10,2021-02-15,0.36,0,1846
Kyerwa,2020-09-26,2021-01-29,0.26,0,1677
Kyerwa,2020-09-21,2021-01-22,0.19,0,1360
Kyerwa,2020-10-12,2021-02-18,0.59,0,2231
Kyerwa,2020-10-12,2021-02-18,0.55,0,2187
Kyerwa,2020-10-05,2021-02-09,0.23,0,1518
Kyerwa,2020-10-05,2021-02-09,0.31,0,1714
Kyerwa,2020-10-13,2021-02-19,0.34,0,1835
Kyerwa,2020-09-15,2021-01-15,0.27,0,1420
Kyerwa,2021-01-26,2021-06-25,0.22,0,2243
Kyerwa,2021-01-27,2021-06-26,0.31,0,2615
Kyerwa,2021-01-12,2021-06-05,0.28,0,2085
Kyerwa,2021-02-01,2021-07-01,0.25,0,2625
Kyerwa,2021-01-16,2021-06-10,0.27,0,2173
Kyerwa,2021-02-06,2021-07-01,0.36,0,3004
Kyerwa,2021-01-30,2021-06-30,0.4,0,3092
Kyerwa,2021-02-08,2021-07-01,0.38,0,2911
Kyerwa,2021-01-23,2021-06-18,0.38,0,2741
Kyerwa,2021-02-04,2021-07-01,0.35,0,3166
Kyerwa,2021-01-12,2021-06-05,0.27,0,2033
Kyerwa,2021-01-20,2021-06-15,0.29,0,2305
Kyerwa,2021-01-16,2021-06-10,0.24,0,2056
Kyerwa,2021-01-15,2021-06-09,0.2,0,1816
Kyerwa,2021-01-16,2021-06-10,0.31,0,2308
Kyerwa,2021-02-06,2021-07-01,0.2,0,2200
Kyerwa,2021-02-05,2021-07-01,0.4,0,3201
Kyerwa,2021-02-04,2021-07-01,0.17,0,2306
Kyerwa,2021-01-18,2021-06-13,0.3,0,2299
Kyerwa,2021-01-10,2021-06-02,0.4,0,2345
Kyerwa,2021-01-29,2021-06-28,0.29,0,2669
Kyerwa,2021-01-31,2021-07-01,0.24,0,2518
Kyerwa,2021-01-17,2021-06-11,0.38,0,2515
Kyerwa,2021-01-18,2021-06-13,0.24,0,2083
Kyerwa,2021-01-17,2021-06-11,0.28,0,2187
Kyerwa,2021-01-24,2021-06-19,0.32,0,2596
Kyerwa,2021-02-06,2021-07-01,0.29,0,2677
Kyerwa,2021-01-12,2021-06-05,0.25,0,1979
Kyerwa,2021-01-17,2021-06-11,0.29,0,2253
Kyerwa,2021-02-08,2021-07-01,0.41,0,3003
Kyerwa,2021-02-07,2021-07-01,0.48,0,3191
Kyerwa,2021-01-30,2021-06-30,0.31,0,2764
Kyerwa,2021-02-03,2021-07-01,0.27,0,2731
Kyerwa,2021-01-16,2021-06-10,0.39,0,2547
Kyerwa,2021-01-20,2021-06-15,0.39,0,2610
Kyerwa,2021-01-16,2021-06-10,0.2,0,1862
Kyerwa,2021-01-31,2021-07-01,0.29,0,2746
Kyerwa,2021-01-29,2021-06-28,0.3,0,2725
Kyerwa,2021-01-24,2021-06-19,0.31,0,2557
Kyerwa,2021-01-17,2021-06-11,0.21,0,1939
Kyerwa,2021-09-28,2022-01-29,0.22,0,990
Kyerwa,2021-09-26,2022-01-27,0.17,0,846
Kyerwa,2021-10-12,2022-02-16,0.2,0,1677
Kyerwa,2021-09-15,2022-01-13,0.18,0,884
Kyerwa,2021-10-01,2022-02-02,0.16,0,1094
Kyerwa,2021-10-09,2022-02-12,0.18,0,1624
Kyerwa,2021-09-23,2022-01-23,0.18,0,844
Kyerwa,2021-10-14,2022-02-19,0.35,0,2043
Kyerwa,2021-09-18,2022-01-16,0.15,0,818
Kyerwa,2021-09-19,2022-01-17,0.22,0,946
Kyerwa,2021-10-05,2022-02-07,0.23,0,1754
Kyerwa,2021-10-02,2022-02-03,0.17,0,1218
Kyerwa,2021-09-27,2022-01-28,0.23,0,929
Kyerwa,2021-09-27,2022-01-28,0.18,0,861
Kyerwa,2021-09-21,2022-01-20,0.22,0,892
Kyerwa,2021-10-07,2022-02-10,0.2,0,1717
Kyerwa,2021-09-29,2022-01-30,0.24,0,1036
Kyerwa,2021-09-15,2022-01-13,0.21,0,938
Kyerwa,2021-09-19,2022-01-17,0.18,0,908
Kyerwa,2021-10-01,2022-02-02,0.2,0,1192
Kyerwa,2021-09-30,2022-01-31,0.21,0,1108
Kyerwa,2021-10-07,2022-02-10,0.21,0,1790
Kyerwa,2021-10-14,2022-02-19,0.24,0,1766
Kyerwa,2021-10-10,2022-02-14,0.19,0,1706
Kyerwa,2021-09-23,2022-01-23,0.22,0,873
Kyerwa,2021-10-13,2022-02-18,0.27,0,1873
Kyerwa,2021-10-06,2022-02-08,0.23,0,1775
Kyerwa,2021-10-04,2022-02-06,0.16,0,1368
Kyerwa,2021-09-30,2022-01-31,0.18,0,1088
Kyerwa,2021-10-03,2022-02-04,0.22,0,1466
Kyerwa,2021-09-18,2022-01-16,0.18,0,829
Kyerwa,2021-09-15,2022-01-13,0.21,0,938
Kyerwa,2021-09-22,2022-01-21,0.2,0,839
Kyerwa,2021-09-18,2022-01-16,0.2,0,872
Kyerwa,2021-10-06,2022-02-08,0.23,0,1756
Kyerwa,2021-09-27,2022-01-28,0.22,0,935
Kyerwa,2021-10-08,2022-02-11,0.14,0,1409
Kyerwa,2021-09-24,2022-01-24,0.15,0,754
Kyerwa,2021-10-03,2022-02-04,0.18,0,1353
Kyerwa,2021-10-11,2022-02-15,0.25,0,1867
Kyerwa,2022-02-02,2022-07-01,0.52,0,3766
Kyerwa,2022-01-21,2022-06-18,0.38,0,2464
Kyerwa,2022-02-01,2022-07-01,0.42,0,3374
Kyerwa,2022-01-19,2022-06-16,0.61,0,2882
Kyerwa,2022-01-14,2022-06-10,0.43,0,2650
Kyerwa,2022-02-02,2022-07-01,0.47,0,3671
Kyerwa,2022-01-12,2022-06-08,0.74,0,3104
Kyerwa,2022-02-05,2022-07-01,0.77,0,4039
Kyerwa,2022-01-26,2022-06-24,0.59,0,3112
Kyerwa,2022-01-15,2022-06-11,0.8,0,3304
Kyerwa,2022-01-23,2022-06-20,0.58,0,2962
Kyerwa,2022-01-26,2022-06-24,0.43,0,2822
Kyerwa,2022-01-15,2022-06-11,0.69,0,3175
Kyerwa,2022-02-01,2022-07-01,1.01,0,4221
Kyerwa,2022-01-30,2022-06-30,0.78,0,3716
Kyerwa,2022-01-25,2022-06-23,1,0,3440
Kyerwa,2022-01-18,2022-06-15,0.44,0,2626
Kyerwa,2022-01-14,2022-06-10,0.81,0,3220
Kyerwa,2022-02-01,2022-07-01,0.74,0,3959
Kyerwa,2022-02-01,2022-07-01,0.46,0,3473
Kyerwa,2022-01-19,2022-06-16,0.79,0,3087
Kyerwa,2022-01-21,2022-06-18,0.51,0,2768
Kyerwa,2022-01-20,2022-06-17,0.36,0,2403
Kyerwa,2022-02-07,2022-07-01,0.47,0,3229
Kyerwa,2022-01-20,2022-06-17,0.95,0,3206
Kyerwa,2022-01-16,2022-06-12,0.45,0,2777
Kyerwa,2022-02-03,2022-07-01,0.74,0,4146
Kyerwa,2022-02-08,2022-07-01,0.66,0,3491
Kyerwa,2022-01-31,2022-07-01,0.33,0,3068
Kyerwa,2022-01-26,2022-06-24,0.58,0,3095
Kyerwa,2022-02-02,2022-07-01,0.3,0,3141
Kyerwa,2022-01-22,2022-06-19,0.79,0,3213
Kyerwa,2022-01-30,2022-06-30,0.7,0,3625
Kyerwa,2022-02-05,2022-07-01,0.63,0,3850
Kyerwa,2022-01-22,2022-06-19,0.78,0,3205
Kyerwa,2022-02-03,2022-07-01,0.32,0,3230
Kyerwa,2022-01-19,2022-06-16,0.44,0,2610
Kyerwa,2022-02-03,2022-07-01,1.37,0,4600
Kyerwa,2022-02-01,2022-07-01,0.75,0,3968
Kyerwa,2022-02-06,2022-07-01,0.32,0,2844
Kyerwa,2022-09-20,2023-01-27,0.22,0,1609
Kyerwa,2022-09-28,2023-02-04,0.29,0,1585
Kyerwa,2022-09-19,2023-01-25,0.31,0,1937
Kyerwa,2022-10-02,2023-02-10,0.32,0,1565
Kyerwa,2022-10-09,2023-02-16,0.32,0,1711
Kyerwa,2022-10-03,2023-02-11,0.24,0,1346
Kyerwa,2022-09-27,2023-02-03,0.27,0,1642
Kyerwa,2022-10-11,2023-02-18,0.27,0,1700
Kyerwa,2022-09-28,2023-02-04,0.28,0,1570
Kyerwa,2022-09-24,2023-02-01,0.26,0,1640
Kyerwa,2022-10-13,2023-02-20,0.3,0,1938
Kyerwa,2022-09-28,2023-02-04,0.22,0,1380
Kyerwa,2022-09-20,2023-01-27,0.22,0,1610
Kyerwa,2022-09-28,2023-02-04,0.29,0,1602
Kyerwa,2022-10-10,2023-02-17,0.37,0,1906
Kyerwa,2022-09-16,2023-01-22,0.28,0,1863
Kyerwa,2022-10-01,2023-02-08,0.24,0,1350
Kyerwa,2022-10-11,2023-02-18,0.47,0,2195
Kyerwa,2022-10-12,2023-02-19,0.41,0,2194
Kyerwa,2022-10-03,2023-02-11,0.22,0,1302
Kyerwa,2022-10-10,2023-02-17,0.59,0,2302
Kyerwa,2022-10-13,2023-02-20,0.41,0,2226
Kyerwa,2022-10-02,2023-02-10,0.25,0,1409
Kyerwa,2022-09-30,2023-02-07,0.33,0,1655
Kyerwa,2022-09-22,2023-01-29,0.2,0,1536
Kyerwa,2022-09-29,2023-02-05,0.34,0,1765
Kyerwa,2022-09-19,2023-01-25,0.33,0,1943
Kyerwa,2022-10-13,2023-02-20,0.41,0,2226
Kyerwa,2022-09-18,2023-01-24,0.23,0,1594
Kyerwa,2022-10-07,2023-02-13,0.34,0,1588
Kyerwa,2022-10-09,2023-02-16,0.41,0,1936
Kyerwa,2022-10-11,2023-02-18,0.46,0,2176
Kyerwa,2022-10-13,2023-02-20,0.24,0,1764
Kyerwa,2022-09-18,2023-01-24,0.27,0,1770
Kyerwa,2022-10-06,2023-02-12,0.33,0,1540
Kyerwa,2022-10-02,2023-02-10,0.38,0,1717
Kyerwa,2022-09-26,2023-02-01,0.28,0,1719
Kyerwa,2022-09-15,2023-01-21,0.28,0,1881
Kyerwa,2022-10-01,2023-02-08,0.31,0,1516
Kyerwa,2022-09-22,2023-01-29,0.24,0,1661
Kyerwa,2023-01-29,2023-06-20,0.39,0,2413
Kyerwa,2023-02-01,2023-06-21,0.29,0,2120
Kyerwa,2023-02-01,2023-06-20,0.55,0,2591
Kyerwa,2023-01-29,2023-06-19,0.67,0,2933
Kyerwa,2023-02-03,2023-06-21,0.52,0,2595
Kyerwa,2023-01-26,2023-06-16,0.32,0,1991
Kyerwa,2023-01-15,2023-06-03,0.46,0,1954
Kyerwa,2023-01-31,2023-06-20,0.71,0.037,3003
Kyerwa,2023-01-26,2023-06-14,0.6,0,2464
Kyerwa,2023-01-31,2023-06-19,0.76,0.507,2983
Kyerwa,2023-01-25,2023-06-16,0.64,0,2717
Kyerwa,2023-01-31,2023-06-20,0.46,0,2640
Kyerwa,2023-01-22,2023-06-08,0.57,0,2264
Kyerwa,2023-01-31,2023-06-21,0.38,0,2397
Kyerwa,2023-01-13,2023-05-31,0.42,0,1807
Kyerwa,2023-01-11,2023-05-31,0.31,0,1715
Kyerwa,2023-01-21,2023-06-10,0.74,0,2475
Kyerwa,2023-01-15,2023-06-03,0.59,0,2215
Kyerwa,2023-01-16,2023-06-04,0.34,0,1698
Kyerwa,2023-02-04,2023-06-24,0.49,0,2725
Kyerwa,2023-01-22,2023-06-12,0.32,0,1947
Kyerwa,2023-01-12,2023-05-31,0.41,0,1910
Kyerwa,2023-02-08,2023-06-28,0.6,0,2919
Kyerwa,2023-01-25,2023-06-14,0.52,0,2454
Kyerwa,2023-01-24,2023-06-10,0.5,0,2162
Kyerwa,2023-01-31,2023-06-21,0.37,0,2342
Kyerwa,2023-01-19,2023-06-07,0.36,0,1753
Kyerwa,2023-02-05,2023-06-26,0.45,0,2590
Kyerwa,2023-01-16,2023-06-04,0.61,0,2236
Kyerwa,2023-01-18,2023-06-07,0.32,0,1699
Kyerwa,2023-01-21,2023-06-13,0.37,0,2089
Kyerwa,2023-01-27,2023-06-15,0.73,0,2725
Kyerwa,2023-02-07,2023-06-27,0.74,0,3105
Kyerwa,2023-01-30,2023-06-20,0.38,0,2326
Kyerwa,2023-02-03,2023-06-21,0.54,0,2670
Kyerwa,2023-02-03,2023-06-25,0.81,0,3292
Kyerwa,2023-01-27,2023-06-14,0.86,0.13,2835
Kyerwa,2023-01-26,2023-06-14,0.55,0,2451
Kyerwa,2023-01-13,2023-06-01,0.37,0,1762
Kyerwa,2023-01-15,2023-06-03,0.4,0,1934
Missenyi,2018-01-25,2018-06-23,0.99,0,3771
Missenyi,2014-10-06,2015-02-13,0.24,0,1704
Missenyi,2014-10-13,2015-02-21,0.77,0,2567
Missenyi,2014-10-08,2015-02-16,0.26,0,1715
Missenyi,2014-09-17,2015-01-23,0.19,0,1516
Missenyi,2014-09-23,2015-01-30,0.38,0,2523
Missenyi,2014-10-11,2015-02-19,0.34,0,1853
Missenyi,2014-10-02,2015-02-10,0.24,0,1691
Missenyi,2014-09-30,2015-02-07,0.21,0,1834
Missenyi,2014-10-07,2015-02-14,0.42,0,2106
Missenyi,2014-09-24,2015-01-31,0.35,0,2419
Missenyi,2014-10-09,2015-02-17,0.37,0,1904
Missenyi,2014-09-27,2015-02-04,0.17,0,1683
Missenyi,2014-10-10,2015-02-18,0.35,0,1839
Missenyi,2014-09-20,2015-01-26,0.19,0,1651
Missenyi,2014-09-30,2015-02-07,0.24,0,1827
Missenyi,2014-09-18,2015-01-24,0.23,0,1702
Missenyi,2014-09-18,2015-01-24,0.27,0,1813
Missenyi,2014-09-17,2015-01-23,0.51,0,2349
Missenyi,2014-09-25,2015-02-01,0.31,0,2234
Missenyi,2014-10-06,2015-02-13,0.28,0,1825
Missenyi,2014-09-28,2015-02-05,0.4,0,2393
Missenyi,2014-09-21,2015-01-27,0.22,0,1796
Missenyi,2014-09-30,2015-02-07,0.24,0,1882
Missenyi,2014-09-20,2015-01-26,0.2,0,1666
Missenyi,2014-10-04,2015-02-10,0.32,0,1910
Missenyi,2014-09-19,2015-01-25,0.42,0,2278
Missenyi,2014-09-25,2015-02-01,0.39,0,2514
Missenyi,2014-10-07,2015-02-14,0.25,0,1689
Missenyi,2014-09-22,2015-01-28,0.23,0,1857
Missenyi,2014-09-22,2015-01-28,0.34,0,2306
Missenyi,2014-09-30,2015-02-07,0.35,0,2229
Missenyi,2014-10-04,2015-02-10,0.46,0,2258
Missenyi,2014-09-25,2015-02-01,0.39,0,2469
Missenyi,2014-09-30,2015-02-07,0.64,0,2841
Missenyi,2014-09-23,2015-01-30,0.36,0,2474
Missenyi,2014-09-20,2015-01-26,0.4,0,2279
Missenyi,2014-09-19,2015-01-25,0.2,0,1642
Missenyi,2014-10-10,2015-02-18,0.81,0,2521
Missenyi,2014-09-23,2015-01-30,0.2,0,1877
Missenyi,2014-09-18,2015-01-24,0.35,0,2040
Missenyi,2015-01-20,2015-06-16,0.42,0,2456
Missenyi,2015-01-18,2015-06-14,0.55,0,2566
Missenyi,2015-01-18,2015-06-14,0.2,0,1688
Missenyi,2015-02-02,2015-06-28,0.96,0,3456
Missenyi,2015-01-12,2015-06-07,0.46,0,2259
Missenyi,2015-01-23,2015-06-18,0.25,0,1915
Missenyi,2015-02-07,2015-07-01,0.54,0,3173
Missenyi,2015-02-02,2015-06-28,0.6,0,3007
Missenyi,2015-02-03,2015-07-01,0.49,0,2907
Missenyi,2015-02-02,2015-06-28,0.61,0,3038
Missenyi,2015-01-27,2015-06-22,0.33,0,2298
Missenyi,2015-01-10,2015-06-04,0.2,0,1679
Missenyi,2015-02-06,2015-07-01,0.33,0,2600
Missenyi,2015-02-01,2015-06-27,0.35,0,2482
Missenyi,2015-02-07,2015-07-01,0.31,0,2546
Missenyi,2015-01-19,2015-06-15,0.4,0,2375
Missenyi,2015-01-11,2015-06-05,0.35,0,2019
Missenyi,2015-01-18,2015-06-14,0.24,0,1835
Missenyi,2015-01-14,2015-06-09,0.21,0,1708
Missenyi,2015-01-27,2015-06-22,0.29,0,2151
Missenyi,2015-01-14,2015-06-09,0.23,0,1751
Missenyi,2015-02-05,2015-07-01,0.33,0,2526
Missenyi,2015-01-26,2015-06-21,0.42,0,2511
Missenyi,2015-01-26,2015-06-21,0.27,0,2093
Missenyi,2015-01-17,2015-06-12,0.22,0,1729
Missenyi,2015-02-01,2015-06-27,0.44,0,2691
